decade,topic_id,weighted_mass,decade_mass,prevalence_pct,topic_name
1970,0,0.4122563568128367,15.123866466617516,2.7258661515082703,0_perro_perrito_mono_gallo
1970,1,0.1730492180061665,15.123866466617516,1.1442128134900766,1_canción_pegado_música_luis
1970,2,1.0,15.123866466617516,6.612065784945085,2_chileno_chile_chilenos_argentino
1970,3,0.0807744627335298,15.123866466617516,0.5340860613376942,3_presidente_checho_piñera_chile
1970,5,0.1763196734104599,15.123866466617516,1.1658372797699936,5_mujeres_hombres_mujer_hombre
1970,7,0.2974478827302889,15.123866466617516,1.9667449682053013,7_avión_auto_micro_chofer
1970,8,0.1986802663520387,15.123866466617516,1.3136869912900913,8_amante_mujer_marido_matrimonio
1970,10,0.1069014220250948,15.123866466617516,0.7068392349341043,10_salta salta_salta_bailar_baile
1970,13,1.0,15.123866466617516,6.612065784945085,13_almas_tele_casting_martín
1970,14,0.4632354088868037,15.123866466617516,3.0629429974754814,14_loro_carabineros_cartero_carabinero
1970,15,2.4674108425259376,15.123866466617516,16.314682809268277,15_fome_show_oh oh_dichato
1970,16,0.1073887683123148,15.123866466617516,0.7100616006452516,16_cielo_pi_san pedro_pérez
1970,18,0.1019987254916048,15.123866466617516,0.6744222829310462,18_ciudad_temuco_emocionante_buenas noches
1970,20,1.0,15.123866466617516,6.612065784945085,20_farmacia_viagra_viejito_cajas
1970,21,3.3270284468892894,15.123866466617516,21.99853095921566,21_pam_pam pam_luna_tenis
1970,23,0.6132480689674031,15.123866466617516,4.05483657450301,23_tac_tac tac_hijos_papá
1970,24,0.1471944824778072,15.123866466617516,0.9732596013242079,24_plata_bolsa_crédito_chino
1970,26,1.0,15.123866466617516,6.612065784945085,26_pesos_banco_lucas_crisis
1970,28,1.0,15.123866466617516,6.612065784945085,28_terremoto_noticias_ta_grado
1970,29,0.3662112204504196,15.123866466617516,2.421412680803201,29_amiga_mira mira_amigas_tenés hacer
1970,30,1.0,15.123866466617516,6.612065784945085,30_maestro_foto_llené_comentar
1970,31,0.084721220545521,15.123866466617516,0.5601822836278261,31_niño_cabro chico_cabro_chico
1980,1,0.2941628947203606,9.734649143236414,3.021813014439699,1_canción_pegado_música_luis
1980,4,1.4348219148936074,9.734649143236414,14.739328493318267,4_abuela_vieja_abuelita_suegra
1980,8,1.0,9.734649143236414,10.272583893737917,8_amante_mujer_marido_matrimonio
1980,10,1.0892805209997807,9.734649143236414,11.189725535784794,10_salta salta_salta_bailar_baile
1980,12,0.0807707136102489,9.734649143236414,0.8297239317183608,12_marihuana_jimmy_droga_vino
1980,13,0.0904717087789118,9.734649143236414,0.9293782184411966,13_almas_tele_casting_martín
1980,14,0.087769559672127,9.734649143236414,0.9016201650483608,14_loro_carabineros_cartero_carabinero
1980,15,0.0813970810161714,9.734649143236414,0.8361583434440027,15_fome_show_oh oh_dichato
1980,16,1.0,9.734649143236414,10.272583893737917,16_cielo_pi_san pedro_pérez
1980,18,0.1472498592642575,9.734649143236414,1.5126365326331865,18_ciudad_temuco_emocionante_buenas noches
1980,20,2.0,9.734649143236414,20.545167787475833,20_farmacia_viagra_viejito_cajas
1980,21,2.178146732623434,9.734649143236414,22.375195043745354,21_pam_pam pam_luna_tenis
1980,25,0.2505781576575154,9.734649143236414,2.574085146475113,25_agua_pez_pueblo_nadar
1990,0,2.8756433348755235,162.81249970619018,1.766230074512019,0_perro_perrito_mono_gallo
1990,1,3.406789778426335,162.81249970619018,2.0924620557845333,1_canción_pegado_música_luis
1990,2,9.260968431305773,162.81249970619018,5.688118816441014,2_chileno_chile_chilenos_argentino
1990,3,0.4423240651340291,162.81249970619018,0.2716769694785368,3_presidente_checho_piñera_chile
1990,4,4.123771042228077,162.81249970619018,2.532834425900832,4_abuela_vieja_abuelita_suegra
1990,5,1.0787751889925647,162.81249970619018,0.6625874493293278,5_mujeres_hombres_mujer_hombre
1990,6,2.518145383175224,162.81249970619018,1.5466535970637663,6_hijos_guagua_hija_mamá
1990,7,9.551434350794423,162.81249970619018,5.866523988041979,7_avión_auto_micro_chofer
1990,8,5.237432854478328,162.81249970619018,3.2168493598033,8_amante_mujer_marido_matrimonio
1990,9,3.438545881275299,162.81249970619018,2.111966763903548,9_comida_comió_pan_olla
1990,10,5.553441232046824,162.81249970619018,3.410942797431714,10_salta salta_salta_bailar_baile
1990,11,5.9450630831146505,162.81249970619018,3.6514782918037945,11_jorge_cama_dormir_pa
1990,12,4.005558099078427,162.81249970619018,2.460227627674053,12_marihuana_jimmy_droga_vino
1990,13,3.541167547444474,162.81249970619018,2.1749973459254233,13_almas_tele_casting_martín
1990,14,4.1206401320252795,162.81249970619018,2.53091141003384,14_loro_carabineros_cartero_carabinero
1990,15,3.1713184490879276,162.81249970619018,1.9478347515153058,15_fome_show_oh oh_dichato
1990,16,10.853504171482006,162.81249970619018,6.666259771865263,16_cielo_pi_san pedro_pérez
1990,17,2.433034559441266,162.81249970619018,1.4943782349831223,17_celular_teléfono_momia_aló
1990,18,8.241587035286948,162.81249970619018,5.062011240021272,18_ciudad_temuco_emocionante_buenas noches
1990,19,2.815168295011274,162.81249970619018,1.7290860960254888,19_colegio_profe_profesor_profesora
