year,topic_final,weighted_mass,year_mass,prevalence_pct,topic_name_final
2009,2,0.2672920453545344,7.416404717736806,3.604064981989027,CHILENOS vs OTRAS NACIONALIDADES
2009,3,0.0466118939706284,7.416404717736806,0.6284971727493927,POLÍTICA
2009,4,0.10511306373469499,7.416404717736806,1.417304849657279,LA ABUELITA
2009,5,0.7995023914393298,7.416404717736806,10.780188270028855,HOMBRES vs MUJERES
2009,6,0.0256801751745639,7.416404717736806,0.3462617825204188,MATERNIDAD Y PATERNIDAD
2009,8,0.3108810615383595,7.416404717736806,4.191802812417553,MATRIMONIOS Y AMANTES
2009,9,0.1395676093022982,7.416404717736806,1.8818769284329013,COMIDA
2009,10,0.0258030157987085,7.416404717736806,0.34791811909885306,BAILAR
2009,11,0.10145199512773159,7.416404717736806,1.3679403833653072,DORMIR
2009,12,1.2167562845530397,7.416404717736806,16.406282165846335,ALCOHOL Y DROGAS
2009,14,0.2807078877169749,7.416404717736806,3.7849591331719536,CARABINEROS
2009,16,0.1230691786920451,7.416404717736806,1.6594183216258045,RELIGIÓN
2009,20,1.5015838115154194,7.416404717736806,20.24678895859453,FARMACIAS
2009,21,1.0,7.416404717736806,13.483622294889544,VIAJES
2009,22,1.0224359584466687,7.416404717736806,13.786140284408262,MÉDICOS Y HOSPITALES
2009,23,0.0892720851804738,7.416404717736806,1.203711078050715,HIJOS
2009,24,0.1069229420339774,7.416404717736806,1.44170856504452,DINERO
2009,26,0.0272035877702904,7.416404717736806,0.36680290256047215,FINANZAS
2009,27,0.0525384518827094,7.416404717736806,0.708408641144682,RELACIONES SEXUALES
2009,28,0.0264561280993688,7.416404717736806,0.3567244386771029,TERREMOTOS
2010,0,0.0331778527823644,5.682944301497837,0.5838144986502826,ANIMALES
2010,2,0.10125892421203321,5.682944301497837,1.7818039178273257,CHILENOS vs OTRAS NACIONALIDADES
2010,3,0.3104151969404055,5.682944301497837,5.462224869221228,POLÍTICA
2010,4,1.1497629689452258,5.682944301497837,20.231818366444063,LA ABUELITA
2010,5,0.0318255899056524,5.682944301497837,0.5600193881411828,HOMBRES vs MUJERES
2010,6,0.3101502378341061,5.682944301497837,5.457562513015668,MATERNIDAD Y PATERNIDAD
2010,7,0.0347231664404233,5.682944301497837,0.6110066296316051,MEDIOS DE TRANSPORTE
2010,8,0.1858630083580587,5.682944301497837,3.2705407355316027,MATRIMONIOS Y AMANTES
2010,9,0.0326851549554108,5.682944301497837,0.5751447352175538,COMIDA
2010,12,0.0515286615698818,5.682944301497837,0.9067247334502389,ALCOHOL Y DROGAS
2010,13,0.0529421461995107,5.682944301497837,0.9315971332950931,CINE Y TV
2010,17,1.1527251578318796,5.682944301497837,20.283942559987068,TELÉFONOS
2010,22,1.153399550732055,5.682944301497837,20.295809523032922,MÉDICOS Y HOSPITALES
2010,25,0.0824866847908301,5.682944301497837,1.4514779736463248,EL MAR
2010,27,1.0,5.682944301497837,17.59651242290784,RELACIONES SEXUALES
2011,0,0.30387754712061643,17.472239225795825,1.7392020747516719,ANIMALES
2011,2,0.193328579953449,17.472239225795825,1.1064900008238254,CHILENOS vs OTRAS NACIONALIDADES
2011,4,1.5058986450167557,17.472239225795825,8.618807386711277,LA ABUELITA
2011,5,0.0722602029018866,17.472239225795825,0.4135715060219781,HOMBRES vs MUJERES
2011,6,0.6170790437280205,17.472239225795825,3.5317685143468713,MATERNIDAD Y PATERNIDAD
2011,7,0.1039660532264774,17.472239225795825,0.5950356556072277,MEDIOS DE TRANSPORTE
2011,8,1.1727770900159222,17.472239225795825,6.712231184909871,MATRIMONIOS Y AMANTES
2011,9,1.0430917877676664,17.472239225795825,5.9699948832411645,COMIDA
2011,10,0.022101944585075,17.472239225795825,0.1264974929626875,BAILAR
2011,11,0.0445758035408,17.472239225795825,0.25512358756506015,DORMIR
2011,12,0.0446387826288195,17.472239225795825,0.25548403986430823,ALCOHOL Y DROGAS
2011,14,2.2817769780205515,17.472239225795825,13.059442172997269,CARABINEROS
2011,15,0.5814808376857588,17.472239225795825,3.328026992826808,ESCENARIO
2011,16,0.0719886822143537,17.472239225795825,0.4120174940603514,RELIGIÓN
2011,17,0.0191672368660832,17.472239225795825,0.10970108993119153,TELÉFONOS
2011,18,1.0,17.472239225795825,5.7233648594028566,GEOGRAFÍA DE CHILE
2011,19,0.4609943382143234,17.472239225795825,2.638438795719534,PROFESORES
2011,20,2.0866644655241395,17.472239225795825,11.942742075345505,FARMACIAS
2011,22,0.1612453746041965,17.472239225795825,0.9228661107509081,MÉDICOS Y HOSPITALES
2011,23,1.165132762506766,17.472239225795825,6.668479909470198,HIJOS
2011,25,2.2346217151795025,17.472239225795825,12.789555398716905,EL MAR
2011,26,0.0254452120194499,17.472239225795825,0.14563223231217473,FINANZAS
2011,28,1.030500311736269,17.472239225795825,5.897929271795052,TERREMOTOS
2011,31,1.2296258307389414,17.472239225795825,7.037597269865302,NIÑEZ
2012,0,1.6468323434366199,35.86008774474749,4.592382358790617,ANIMALES
2012,1,0.5746526945794284,35.86008774474749,1.6024854670457385,MÚSICA Y CANCIONES
2012,2,0.7074048339242078,35.86008774474749,1.9726801533769898,CHILENOS vs OTRAS NACIONALIDADES
2012,3,0.1794394358977095,35.86008774474749,0.5003876096872976,POLÍTICA
2012,4,1.3645031211548035,35.86008774474749,3.805074686005657,LA ABUELITA
2012,5,0.0318109521144371,35.86008774474749,0.0887085172263599,HOMBRES vs MUJERES
2012,6,0.0335650629411065,35.86008774474749,0.09360005803673152,MATERNIDAD Y PATERNIDAD
2012,7,1.864432337493377,35.86008774474749,5.199185096156003,MEDIOS DE TRANSPORTE
2012,8,2.104407862373282,35.86008774474749,5.868384587769223,MATRIMONIOS Y AMANTES
2012,9,1.2785357312860124,35.86008774474749,3.5653446817716796,COMIDA
2012,10,3.040579988658048,35.86008774474749,8.479008780739553,BAILAR
2012,11,1.0133304510313823,35.86008774474749,2.8257891008083416,DORMIR
2012,12,0.15752321590270651,35.86008774474749,0.43927169677876576,ALCOHOL Y DROGAS
2012,13,2.0,35.86008774474749,5.577231194290496,CINE Y TV
2012,14,2.0048390277987744,35.86008774474749,5.590725382685178,CARABINEROS
2012,15,0.2733381682517452,35.86008774474749,0.7622350792819286,ESCENARIO
2012,16,0.2142437801605131,35.86008774474749,0.5974435469469644,RELIGIÓN
2012,17,0.1240576335188649,35.86008774474749,0.34594905177563573,TELÉFONOS
2012,18,2.268938432005557,35.86008774474749,6.327197100452978,GEOGRAFÍA DE CHILE
2012,19,0.044697069528425795,35.86008774474749,0.12464294523365375,PROFESORES
2012,20,0.4266924950675431,35.86008774474749,1.1898813469301726,FARMACIAS
2012,21,1.0,35.86008774474749,2.788615597145248,VIAJES
2012,22,1.3226191351328955,35.86008774474749,3.688276349314351,MÉDICOS Y HOSPITALES
2012,23,1.0542381583548501,35.86008774474749,2.939864971494017,HIJOS
2012,24,0.856090834096334,35.86008774474749,2.3873082525341216,DINERO
2012,25,0.0502957763560731,35.86008774474749,0.14025558641707464,EL MAR
2012,26,6.604634801935937,35.86008774474749,18.417787622126866,FINANZAS
2012,27,0.0751060628154102,35.86008774474749,0.2094419382072236,RELACIONES SEXUALES
2012,28,1.4436995135773878,35.86008774474749,4.025922981152911,TERREMOTOS
2012,29,1.0203574749828652,35.86008774474749,2.84538476940096,RELACIONES AMOROSAS
2012,30,0.0792213503711933,35.86008774474749,0.2209178932720181,DOBLE SENTIDO
2012,31,1.0,35.86008774474749,2.788615597145248,NIÑEZ
2013,0,3.9535633419548306,28.46475761838879,13.889327269032325,ANIMALES
2013,2,1.7454748590695983,28.46475761838879,6.132055935519322,CHILENOS vs OTRAS NACIONALIDADES
2013,3,0.0755845671034808,28.46475761838879,0.2655373641918935,POLÍTICA
2013,4,1.1073381899723103,28.46475761838879,3.8902076905687335,LA ABUELITA
2013,5,0.7679024600104687,28.46475761838879,2.6977305421156603,HOMBRES vs MUJERES
2013,6,0.1723573814925396,28.46475761838879,0.605511502339979,MATERNIDAD Y PATERNIDAD
2013,7,1.0831716350007365,28.46475761838879,3.8053077757492884,MEDIOS DE TRANSPORTE
2013,8,1.1919209771628436,28.46475761838879,4.187356847166122,MATRIMONIOS Y AMANTES
2013,9,0.0493362382493396,28.46475761838879,0.17332393590264553,COMIDA
2013,11,0.5500873308816395,28.46475761838879,1.9325206919249236,DORMIR
2013,12,1.0,28.46475761838879,3.5131161607151027,ALCOHOL Y DROGAS
2013,13,0.22101065128026348,28.46475761838879,0.7764360907028637,CINE Y TV
2013,14,1.0442316356591705,28.46475761838879,3.668507034764197,CARABINEROS
2013,16,2.1899729854933545,28.46475761838879,7.693629486866205,RELIGIÓN
