decade,topic_id,weighted_mass,decade_mass,prevalence_pct,topic_name
2010,13,2.7816598191831194,362.24661753040385,0.7678911781556251,13_ay ay_salta salta_salta_ay
2010,14,16.124278356425638,362.24661753040385,4.451188106697036,14_ho_ho ho_aplauso_muchas
2010,15,20.1137926492533,362.24661753040385,5.552513584910181,15_hombres_mujeres_mujer_hombre
2010,16,15.53938225337573,362.24661753040385,4.289724596827047,16_comida_comer_dieta_mamá
2010,18,20.73769411303353,362.24661753040385,5.7247447207130895,18_doctor_farmacia_examen_consulta
2010,19,8.078777357760684,362.24661753040385,2.230187106462801,19_través_mar_viña_viña mar
2010,20,10.338771205834723,362.24661753040385,2.85406977056645,20_hermana_fea_curado_marihuana
2010,21,9.129835143903668,362.24661753040385,2.520336892624646,21_buenas noches_noches_buenas_pecadora
2010,23,23.00361685576121,362.24661753040385,6.350264085993981,23_amante_marido_mujer_matrimonio
2010,24,15.371934846378513,362.24661753040385,4.243499898267049,24_amor_dije_pa_pa pa
2010,25,13.141930135541857,362.24661753040385,3.6278958862711357,25_bailar_fiesta_bailemos_baile
2010,26,10.092811285805478,362.24661753040385,2.786171298054529,26_celular_pegado_teléfono_whatsapp
2010,27,22.173626865529826,362.24661753040385,6.121141176333762,27_soltera_bebé_arturo vidal_tinder
2010,28,12.321169398005159,362.24661753040385,3.401320758218267,28_puta puta_noticias_puta_ta
2010,29,14.917868539465125,362.24661753040385,4.118152611380298,29_reggaeton_calmado_dale_ten
2020,0,13.416286717617881,233.15273169906195,5.754291026250867,0_presidente_país_huevón_pesos
2020,1,10.711527186203687,233.15273169906195,4.594210459446563,1_canción_almas_cantar_vivo vivo
2020,2,23.564298774191755,233.15273169906195,10.106807929064708,2_chiste_programa_hoy hoy_chistes
2020,4,13.592493372459913,233.15273169906195,5.829866660110249,4_chileno_chile_argentino_chilenos
2020,5,22.108803940784806,233.15273169906195,9.482541242245182,5_colegio_niños_papá_hijo
2020,7,10.412650283447384,233.15273169906195,4.466021138833295,7_vieja_suegra_abuela_abuelita
2020,8,1.7093479610508537,233.15273169906195,0.7331451570797664,8_anthony_amas_your_you
2020,9,9.368377034579067,233.15273169906195,4.018128788931002,9_auto_dijo dijo_micro_carabineros
2020,10,7.248267506794,233.15273169906195,3.1088065981356725,10_maestro_hora hora_ruperto_hora
2020,11,23.355220426711654,233.15273169906195,10.017133514376756,11_hijos_mamá_papá_hijo
2020,12,2.890605426487676,233.15273169906195,1.2397905035994508,12_perro_perrito_selva_lobo
2020,13,2.5151428222153003,233.15273169906195,1.0787533149994055,13_ay ay_salta salta_salta_ay
2020,14,9.353428180192706,233.15273169906195,4.011717174416592,14_ho_ho ho_aplauso_muchas
2020,15,0.9428923823809134,233.15273169906195,0.4044097512860953,15_hombres_mujeres_mujer_hombre
2020,16,14.791074663476406,233.15273169906195,6.343942254370728,16_comida_comer_dieta_mamá
2020,18,4.289553985288954,233.15273169906195,1.8398043008244165,18_doctor_farmacia_examen_consulta
2020,19,10.575877744070409,233.15273169906195,4.536029952126423,19_través_mar_viña_viña mar
2020,20,9.092047487862462,233.15273169906195,3.8996101060475126,20_hermana_fea_curado_marihuana
2020,21,3.0224399285497636,233.15273169906195,1.296334770141543,21_buenas noches_noches_buenas_pecadora
2020,23,6.203455166037579,233.15273169906195,2.660683029888145,23_amante_marido_mujer_matrimonio
2020,24,7.97572819740001,233.15273169906195,3.4208169637465584,24_amor_dije_pa_pa pa
2020,25,3.0999001605484784,233.15273169906195,1.329557727228186,25_bailar_fiesta_bailemos_baile
2020,26,7.550581768243746,233.15273169906195,3.2384702135892347,26_celular_pegado_teléfono_whatsapp
2020,27,2.5751837267752644,233.15273169906195,1.1045050632729194,27_soltera_bebé_arturo vidal_tinder
2020,28,8.508516318935536,233.15273169906195,3.6493316020494944,28_puta puta_noticias_puta_ta
2020,29,4.279030536755742,233.15273169906195,1.8352907579392337,29_reggaeton_calmado_dale_ten
