show_a,show_b,cosine_similarity
"Paul Vásquez ""El Flaco""",Óscar Gangas,0.4179820368642063
Edo Caroe,"Juan Luis ""Jajá"" Calderón",0.4179469887000041
Huaso Filomeno,Óscar Gangas,0.41791247048715396
Dinamita Show,Hugo Goodman,0.41777730499134924
"Daniela ""Chiqui"" Aguayo",Dino Gordillo,0.41711607049657956
Arturo Ruiz-Tagle,Los Acetatos,0.4170815320419379
"Jorge ""Chino"" Navarrete",Rodrigo Villegas,0.4166367945357494
Edo Caroe,Luis Slimming,0.4165471062630231
Fabrizio Copano,Jorge Romero,0.4160518044893077
Edmundo Arrocet,Rudy Rey,0.41568644069290484
Bastián Paz,"Paul Vásquez ""El Flaco""",0.4154001614491284
Memo Bunke y Natalia Cuevas,Piña Colada,0.4151735084368803
Coco Legrand,Jani Dueñas,0.41496939895570684
Fabrizio Copano,Jani Dueñas,0.4149246073529045
Fusión Humor,Pedro Ruminot,0.41462247366083066
Felo,Sandy,0.41380283543252305
Palta Meléndez,Paulo Iglesias,0.41335448000083264
Hermógenes Conache,Jorge Alís,0.41319058835485595
"Daniela ""Chiqui"" Aguayo",Los Indolatinos,0.41310521935503497
Dino Gordillo,Jenny Cavallo,0.41302181091244483
Juan Pablo López,Pedro Ruminot,0.41294213239215655
Los Locos del Humor,Payahop,0.4127103119032651
Hermógenes Conache,Rodrigo González,0.4122292418059341
Jorge Alís,Paulo Iglesias,0.4116295474709675
Hermógenes Conache,Ricardo Meruane,0.4113825925451006
Diego Urrutia,Juan Pablo López,0.41114686323833016
"Paul Vásquez ""El Flaco""",Rodrigo González,0.41091563220082267
Arturo Ruiz-Tagle,Coco Legrand,0.41067082568729596
Luis Slimming,Palta Meléndez,0.4103496134274253
Rodrigo Villegas,Ruperto,0.40993162056868726
Felipe Avello,"Paul Vásquez ""El Flaco""",0.4098259995666644
Coco Legrand,Fusión Humor,0.409638883059056
Fusión Humor,Mauricio Palma,0.4096314488574684
Edo Caroe,León Murillo,0.40942979137654306
Stefan Kramer,Álvaro Salas,0.40941113705805876
Carlos García,Fabrizio Copano,0.4092073941354777
Jenny Cavallo,León Murillo,0.40888518062659907
El Pampero,Fabrizio Copano,0.4082777287477719
Javiera Contador,Juan Pablo López,0.40825627561602695
Edo Caroe,Rodrigo González,0.40812466597654956
"Daniela ""Chiqui"" Aguayo",Juan Pablo López,0.4077740373710422
Rodrigo Villegas,Sergio Freire,0.4077601765274212
"Daniela ""Chiqui"" Aguayo",Palta Meléndez,0.4076515828838924
Sergio Freire,Óscar Gangas,0.4072326433511984
Fabrizio Copano,Rudy Rey,0.407040895138589
Bombo Fica,Coco Legrand,0.40699906809278014
Memo Bunke,"Paul Vásquez ""El Flaco""",0.4069928079806169
Bombo Fica,"Daniela ""Chiqui"" Aguayo",0.4069888328108992
"Paul Vásquez ""El Flaco""",Rudy Rey,0.4069261593036599
Luis Slimming,Rodrigo Villegas,0.40666275656784673
Palta Meléndez,Rodrigo Villegas,0.40659809272953806
Javiera Contador,Pamela Leiva,0.406395565233136
Gigi Martin,Memo Bunke,0.4060893749667797
Centella,Dinamita Show,0.40572004823995983
Gigi Martin,Sandy,0.4051894839622173
"Carlos ""El Mono"" Sánchez",Coco Legrand,0.4049107960378773
Centella,Payahop,0.40484985617858166
Juan Pablo López,Ricardo Meruane,0.40476539023902847
Jenny Cavallo,Pamela Leiva,0.4042589510267149
El Pampero,Jorge Romero,0.40379886633987877
Payahop,Rodrigo Villegas,0.4037971642011522
Ernesto Belloni,Álvaro Salas,0.403538598056958
Dinamita Show,Juan Pablo López,0.4033008878605641
Julio Sabala,Lucho Navarro,0.4025950141694304
Centella,Dino Gordillo,0.4025392408281405
Fusión Humor,Millenium Show,0.40199516724563034
Memo Bunke y Natalia Cuevas,Profesor Salomón y Tutu-Tutu,0.4019128922151312
Ernesto Belloni,Felipe Avello,0.40162122680277074
Bastián Paz,"Daniela ""Chiqui"" Aguayo",0.4016136889261904
Sergio Freire,Zip-Zup,0.4015526406105614
Natalia Valdebenito,Pamela Leiva,0.4013460197586481
Los Acetatos,Lucho Navarro,0.40123903288432705
Ernesto Belloni,Los Indolatinos,0.40117480988266235
Fusión Humor,Los Locos del Humor,0.4006544334984217
Diego Urrutia,Javiera Contador,0.40051648858354866
Jappening con ja,Millenium Show,0.400421341840848
Diego Urrutia,Hugo Varela,0.40006840376195085
Huaso Filomeno,Rodrigo Villegas,0.40006176906962987
Huaso Filomeno,Melón y Melame,0.399757357901016
George Harris,Rodrigo González,0.3992396658762935
Gigi Martin,Piña Colada,0.39892047703307415
Coco Legrand,Dinamita Show,0.3984416687848399
Rodrigo Villegas,Sandy,0.39843173184117714
Juan Pablo López,Rodrigo González,0.39818416313415855
Felipe Avello,Payahop,0.3980318214359804
"Carlos ""El Mono"" Sánchez",Memo Bunke,0.3980318099992598
Dino Gordillo,Palta Meléndez,0.3978588281384634
Memo Bunke y Natalia Cuevas,Pamela Leiva,0.39764935206904695
Julio Sabala,Rodrigo Villegas,0.3975367342172975
Javiera Contador,Luis Slimming,0.39697146204802736
Paulo Iglesias,Rodrigo González,0.3968394902208906
Dino Gordillo,Ricardo Meruane,0.39632147689330455
Diego Urrutia,Felo,0.3961873425300942
Bastián Paz,"Jorge ""Chino"" Navarrete",0.39588636470292354
Bastián Paz,Óscar Gangas,0.3956938152083259
Pedro Ruminot,Rodrigo Villegas,0.39511939727133494
Fabrizio Copano,Hugo Varela,0.3950204703320358
Natalia Cuevas,Pamela Leiva,0.3949618512507282
Javiera Contador,Memo Bunke y Natalia Cuevas,0.39489412890822095
Los Indolatinos,Rodrigo González,0.39463785596727885
Los Indolatinos,Stefan Kramer,0.3943165210191793
Bastián Paz,Diego Urrutia,0.3936366923926817
Dinamita Show,Paulo Iglesias,0.3935187287056027
Lucho Miranda,"Paul Vásquez ""El Flaco""",0.39347140122546337
El Pampero,"Jorge ""Chino"" Navarrete",0.39341325267297905
"Carlos ""El Mono"" Sánchez",Los Indolatinos,0.39338496875795087
Coco Legrand,Rodrigo Villegas,0.39320939946671934
"Carlos ""El Mono"" Sánchez",Dinamita Show,0.39316476247095555
Hermógenes Conache,Pujillay,0.3928373664527049
Hugo Varela,Álvaro Salas,0.39278812742540337
Hugo Goodman,Pedro Ruminot,0.39241440135787975
Los Indolatinos,Luis Slimming,0.3922272079936891
Felipe Avello,Paulo Iglesias,0.39198786462793206
Fabrizio Copano,Lucho Navarro,0.3919188666440391
Huaso Filomeno,Juan Pablo López,0.39186445361993644
Los Locos del Humor,Pamela Leiva,0.391840692357523
Bombo Fica,Ernesto Belloni,0.3918310094171857
Dino Gordillo,Sergio Freire,0.3917918775124647
Hugo Goodman,Los Indolatinos,0.3915885405078137
Jenny Cavallo,Natalia Cuevas,0.39151965675241956
Fabrizio Copano,Mauricio Palma,0.3914639173620575
Dinamita Show,Hermógenes Conache,0.3913047494089262
Carlos García,Hugo Goodman,0.3909219187974906
Gigi Martin,Millenium Show,0.3908842719421025
Belén Mora,Pamela Leiva,0.39086487874109244
Fabrizio Copano,Payahop,0.390702596033842
Jorge Alís,Rodrigo González,0.3905090122641294
Los Indolatinos,Melón y Melame,0.39030570943724574
Centella,Fusión Humor,0.39001292390048176
Millenium Show,Rodrigo Villegas,0.3890567901625017
Arturo Ruiz-Tagle,Hermógenes Conache,0.38896149323400026
Arturo Ruiz-Tagle,Sergio Freire,0.38839274776530025
Paulo Iglesias,Pedro Ruminot,0.38827032505154796
Dino Gordillo,Millenium Show,0.3880681088670084
Dino Gordillo,Javiera Contador,0.3875431040944003
"Daniela ""Chiqui"" Aguayo",Pamela Leiva,0.38735110075837154
Los Indolatinos,Millenium Show,0.3871746406886954
"Daniel Muñoz ""El Carmelo""",Fabrizio Copano,0.3871521195394406
Huaso Filomeno,Jorge Alís,0.386859415957235
Paulo Iglesias,Óscar Gangas,0.38683592389873106
Alejandra Azcárate,Edo Caroe,0.3864884698073713
Jenny Cavallo,Zip-Zup,0.386290502286053
"Carlos ""El Mono"" Sánchez",Fabrizio Copano,0.385985274364524
León Murillo,Lucho Navarro,0.3849892909985125
Alejandra Azcárate,Los Indolatinos,0.3846947110906801
"Daniela ""Chiqui"" Aguayo",Luis Slimming,0.3842578088197309
"Jorge ""Chino"" Navarrete",Sandy,0.38419235853415995
Los Atletas de la Risa,Rodrigo González,0.383725223679417
Los Locos del Humor,Luis Slimming,0.38371150302313634
"Daniel Muñoz ""El Carmelo""",Gilberto Gless,0.38319206392051636
Diego Urrutia,Melón y Melame,0.38294902620953897
Alison Mandel,Los Indolatinos,0.3827339355383583
Pamela Leiva,Pujillay,0.3824917733506394
"Carlos ""El Mono"" Sánchez",Paulo Iglesias,0.38218350929783645
Fabrizio Copano,Julio Sabala,0.38198624540698606
Fusión Humor,Ruperto,0.38197930279707326
Memo Bunke y Natalia Cuevas,Rudy Rey,0.38196596547053413
"Jorge ""Chino"" Navarrete",Juan Pablo López,0.38194375900297206
Dino Gordillo,"Paul Vásquez ""El Flaco""",0.38153463904301754
Alex Ortiz,Belén Mora,0.3814622783806206
Centella,Óscar Gangas,0.3807721412769818
Melón y Melame,Sandy,0.3807603247839983
Bastián Paz,Los Indolatinos,0.38062235406019046
Felo,Pujillay,0.38059694660208804
Coco Legrand,Huaso Filomeno,0.38046852782958124
Gloria Benavides,Hugo Goodman,0.3797295109671217
Juan Pablo López,Los Locos del Humor,0.3792934252552453
Fabrizio Copano,Melón y Melame,0.37915539713673213
Bombo Fica,Gloria Benavides,0.37902379820479865
Edo Caroe,Lucho Miranda,0.37875892636560815
Huaso Filomeno,Pedro Ruminot,0.37856134324113266
Hermógenes Conache,Pamela Leiva,0.37848187330683564
Mauricio Palma,Pujillay,0.37843847939778247
Lucho Miranda,Álvaro Salas,0.37829002685702245
Mauricio Palma,Stefan Kramer,0.3777730091176149
Centella,Los Indolatinos,0.377692791059434
Arturo Ruiz-Tagle,Los Indolatinos,0.3774889241697236
Hugo Varela,Jani Dueñas,0.37719194231579034
Diego Urrutia,Hugo Goodman,0.37681771917811546
Memo Bunke,Rodrigo Villegas,0.3767359562466863
"Daniela ""Chiqui"" Aguayo",Pujillay,0.3766073683733362
Hugo Varela,Memo Bunke y Natalia Cuevas,0.3765788657907375
Edmundo Arrocet,Pamela Leiva,0.3765011666116473
Bastián Paz,León Murillo,0.375836944686898
Fabrizio Copano,Javiera Contador,0.3756887761644278
Bombo Fica,Dino Gordillo,0.37567931949101613
El Pampero,Rodrigo Villegas,0.37541502353400136
Belén Mora,Bombo Fica,0.3747099850668629
Juan Pablo López,Mauricio Palma,0.37460787503578524
"Jorge ""Chino"" Navarrete",Ricardo Meruane,0.3743686893009338
Gloria Benavides,Millenium Show,0.37434547441747174
Zip-Zup,Álvaro Salas,0.37410184858573836
Edo Caroe,Juan Pablo López,0.3739799885700812
Fabrizio Copano,Natalia Valdebenito,0.3737435875983923
Los Indolatinos,Ricardo Meruane,0.3736198882132259
Diego Urrutia,Lucho Navarro,0.3736086772741346
Fabrizio Copano,Zip-Zup,0.373574916527506
"Carlos ""El Mono"" Sánchez",Los Locos del Humor,0.3733215005136592
Los Acetatos,Los Indolatinos,0.3731987739465175
Gloria Benavides,Lucho Navarro,0.3730972620904523
"Daniela ""Chiqui"" Aguayo",Lucho Miranda,0.3727116641881475
Jorge Alís,León Murillo,0.37247274639795713
Centella,Felo,0.3722582359417856
Bastián Paz,Rodrigo González,0.37213369690144016
Alison Mandel,Edo Caroe,0.37200783716097174
Edmundo Arrocet,Gigi Martin,0.3719181673072237
Coco Legrand,Diego Urrutia,0.3718460967685195
Los Indolatinos,Palta Meléndez,0.3716616561481565
Melón y Melame,Piña Colada,0.37165102399292566
Alison Mandel,Rodrigo González,0.3715231473812097
Jappening con ja,Melón y Melame,0.3713360778338567
Lucho Miranda,Rodrigo Villegas,0.3710750219731068
Los Indolatinos,Zip-Zup,0.37103309239841115
Fabrizio Copano,Sandy,0.3709908795626804
Carlos García,Memo Bunke y Natalia Cuevas,0.37077561935576786
Bastián Paz,Coco Legrand,0.3706950827198139
Los Atletas de la Risa,Sergio Freire,0.3702534195544321
Edo Caroe,"Jorge ""Chino"" Navarrete",0.37013446237939784
Nancho Parra,"Paul Vásquez ""El Flaco""",0.3700882489936677
Diego Urrutia,"Jorge ""Chino"" Navarrete",0.3699493001187348
Gigi Martin,Gilberto Gless,0.3699280146301447
Diego Urrutia,Dinamita Show,0.36974667592139887
Hugo Varela,Los Acetatos,0.36972625390774416
Arturo Ruiz-Tagle,Jani Dueñas,0.3695152456840634
Dino Gordillo,"Jorge ""Chino"" Navarrete",0.3694791025557341
Bombo Fica,Huaso Filomeno,0.3692267525713445
Carlos García,Sandy,0.3691929317808637
Carlos García,Mauricio Palma,0.3687830949885255
Jappening con ja,Rudy Rey,0.36873829934710023
Edmundo Arrocet,Rodrigo Villegas,0.36839924463895307
Jani Dueñas,Profesor Salomón y Tutu-Tutu,0.36806691543462794
Coco Legrand,Mauricio Palma,0.36797651023691497
Los Indolatinos,Álvaro Salas,0.36751387376146305
Bombo Fica,Pamela Leiva,0.36744538823444856
Alex Ortiz,Los Locos del Humor,0.3669063033629818
Ernesto Belloni,Payahop,0.3665978892485919
Natalia Valdebenito,Sergio Freire,0.3665936214359179
Dino Gordillo,Stefan Kramer,0.3662580785964604
Arturo Ruiz-Tagle,Hugo Goodman,0.36611799403014883
Arturo Ruiz-Tagle,Dino Gordillo,0.36479027721479285
Alison Mandel,"Carlos ""El Mono"" Sánchez",0.3646712840339492
Huaso Filomeno,Lucho Miranda,0.3645258608422523
Felipe Avello,Stefan Kramer,0.36414694416055476
Bombo Fica,Memo Bunke,0.3641452493618314
"Juan Luis ""Jajá"" Calderón",Lucho Miranda,0.36377527069084153
Hermógenes Conache,Palta Meléndez,0.3637556782277824
Alison Mandel,Stefan Kramer,0.3634969841235778
"Carlos ""El Mono"" Sánchez","Daniela ""Chiqui"" Aguayo",0.3633242156341411
Hermógenes Conache,Rodrigo Villegas,0.36325963921960863
Dinamita Show,Ricardo Meruane,0.3629927835829479
"Paul Vásquez ""El Flaco""",Stefan Kramer,0.362700289435813
Los Acetatos,Melón y Melame,0.3626771001109469
Los Locos del Humor,Zip-Zup,0.3625995624313444
Centella,"Paul Vásquez ""El Flaco""",0.36246171287768836
Nancho Parra,Paulo Iglesias,0.3620582821518195
Felo,Jani Dueñas,0.36184239089338804
Jani Dueñas,Javiera Contador,0.3617129508646953
Carlos García,Stefan Kramer,0.3616629017812502
Arturo Ruiz-Tagle,"Carlos ""El Mono"" Sánchez",0.3614939916103755
Dinamita Show,Payahop,0.3614306243772389
Alejandra Azcárate,Coco Legrand,0.36137045548312685
Bombo Fica,Hermógenes Conache,0.36106426979016776
Julio Sabala,Payahop,0.3607349947091776
Pamela Leiva,Pedro Ruminot,0.3606845732111927
Hermógenes Conache,Los Locos del Humor,0.3604980741795289
Jani Dueñas,Pamela Leiva,0.36037971532147156
Carlos García,Ruperto,0.3602678611639861
Ernesto Belloni,"Jorge ""Chino"" Navarrete",0.3601920270841938
"Daniel Muñoz ""El Carmelo""",Gloria Benavides,0.3597046608411525
Los Acetatos,Profesor Salomón y Tutu-Tutu,0.35965463503627976
Bombo Fica,Edo Caroe,0.35930281882240817
Palta Meléndez,Sandy,0.3592902498338772
"Carlos ""El Mono"" Sánchez",Ernesto Belloni,0.35918128569822666
Ernesto Belloni,Sandy,0.35917338245607405
El Pampero,Luis Slimming,0.3588262726301829
Payahop,Stefan Kramer,0.3586467878787332
Jani Dueñas,Los Acetatos,0.35862176851653527
"Carlos ""El Mono"" Sánchez",Rodrigo Villegas,0.3581098469524263
Belén Mora,Jenny Cavallo,0.35797001110913623
Felipe Avello,Felo,0.35789456159901795
Diego Urrutia,Edmundo Arrocet,0.35762690054763074
Palta Meléndez,Ricardo Meruane,0.3572582945722094
Juan Pablo López,Sandy,0.35703219126555596
Pamela Leiva,Ricardo Meruane,0.3568032036277365
Javiera Contador,Jenny Cavallo,0.35675329316568816
"Jorge ""Chino"" Navarrete",Los Acetatos,0.35672004363093895
Fusión Humor,Los Indolatinos,0.35658233542981477
Alex Ortiz,Palta Meléndez,0.35654461216683686
Los Atletas de la Risa,Natalia Valdebenito,0.3562565352191069
Centella,Hugo Goodman,0.35600539345947296
Gloria Benavides,Rodrigo Villegas,0.3557735151184342
Diego Urrutia,Profesor Salomón y Tutu-Tutu,0.3557150514200932
Ernesto Belloni,Fusión Humor,0.35566608575841285
Fabrizio Copano,Los Locos del Humor,0.35564881153297406
Edmundo Arrocet,Los Indolatinos,0.35549630569486707
Alison Mandel,Dinamita Show,0.3549478740888639
Jenny Cavallo,Jorge Alís,0.35454074396467883
Belén Mora,Pujillay,0.354108043708453
Gloria Benavides,Pamela Leiva,0.35404280427458273
Jorge Alís,Zip-Zup,0.35384483638709324
"Carlos ""El Mono"" Sánchez",Felo,0.35384306322467773
Carlos García,Los Locos del Humor,0.35352593865662846
Edo Caroe,Hugo Goodman,0.3533744534394278
Juan Pablo López,Pamela Leiva,0.35337051669177777
Edo Caroe,Óscar Gangas,0.35300007138858025
"Juan Luis ""Jajá"" Calderón",Los Atletas de la Risa,0.3529235518673753
Palta Meléndez,Zip-Zup,0.3528279673033677
Millenium Show,Palta Meléndez,0.3526464943881472
Dino Gordillo,Rodrigo Villegas,0.351818464987255
Javiera Contador,Rodrigo Villegas,0.3515992225545153
"Daniela ""Chiqui"" Aguayo",Rodrigo Villegas,0.35129632761119695
Hugo Varela,Stefan Kramer,0.35116138808066577
Dino Gordillo,Los Atletas de la Risa,0.3509995987445391
Sandy,Zip-Zup,0.35085909595582004
Jani Dueñas,Lucho Navarro,0.3507475190617436
Jorge Alís,"Juan Luis ""Jajá"" Calderón",0.35046484697752006
"Juan Luis ""Jajá"" Calderón",Los Indolatinos,0.35030029242453925
Nancho Parra,Payahop,0.3500970149324229
Paulo Iglesias,Zip-Zup,0.34995772899587796
Dino Gordillo,Pamela Leiva,0.34984941230181155
Los Indolatinos,Lucho Miranda,0.34978021195673686
Bombo Fica,Melón y Melame,0.34961022282734017
"Juan Luis ""Jajá"" Calderón",Álvaro Salas,0.3494956740277925
Alex Ortiz,Fabrizio Copano,0.3492255557585794
Payahop,Ricardo Meruane,0.3491905115692528
Arturo Ruiz-Tagle,Sandy,0.3490882413476987
Carlos García,Jappening con ja,0.3490515533818694
Profesor Salomón y Tutu-Tutu,Pujillay,0.34884851153289614
Pujillay,Rodrigo Villegas,0.34878361914966954
Centella,Rodrigo Villegas,0.3487799848589447
"Daniela ""Chiqui"" Aguayo","Paul Vásquez ""El Flaco""",0.34856796842994603
Jorge Romero,Los Acetatos,0.3484505198212701
Fusión Humor,Los Acetatos,0.34826234132213957
Luis Slimming,Álvaro Salas,0.3482423532928463
Javiera Contador,"Juan Luis ""Jajá"" Calderón",0.3478586807499793
"Carlos ""El Mono"" Sánchez",Lucho Navarro,0.34780096961281715
Carlos García,Pujillay,0.3477468850084431
Los Locos del Humor,Óscar Gangas,0.347612232022564
Nancho Parra,Stefan Kramer,0.34749969609274717
Felipe Avello,Álvaro Salas,0.3474160811643264
Ernesto Belloni,Paulo Iglesias,0.3473557785878003
Los Indolatinos,Lucho Navarro,0.34734983112522916
Huaso Filomeno,Sergio Freire,0.347252688319027
Gloria Benavides,Sandy,0.3471784952348534
Ricardo Meruane,Rodrigo González,0.34623165965705904
Mauricio Palma,Álvaro Salas,0.3461387439829679
Centella,Diego Urrutia,0.34612700697516435
Belén Mora,Pedro Ruminot,0.3461022928824449
Jenny Cavallo,Palta Meléndez,0.34606151560347176
Javiera Contador,Natalia Valdebenito,0.34571782921811967
Centella,"Daniela ""Chiqui"" Aguayo",0.3455417416262739
Los Acetatos,Sandy,0.3453294200093102
Gloria Benavides,Melón y Melame,0.3434762742763039
Edmundo Arrocet,Lucho Navarro,0.34345048022005736
Hugo Varela,Jenny Cavallo,0.3431514690091719
Millenium Show,"Paul Vásquez ""El Flaco""",0.3423798057436366
Los Indolatinos,Pujillay,0.34229910494360044
Mauricio Palma,Óscar Gangas,0.3422333497830854
Alison Mandel,Lucho Miranda,0.3421246141832885
"Carlos ""El Mono"" Sánchez",Álvaro Salas,0.3418600730781609
Dinamita Show,Jorge Alís,0.3416708388604475
Luis Slimming,Rudy Rey,0.3416538840397096
"Daniel Muñoz ""El Carmelo""",Diego Urrutia,0.34159277052099796
Juan Pablo López,Nancho Parra,0.3415143261342182
Dino Gordillo,Melón y Melame,0.3407621015420156
Carlos García,Dinamita Show,0.3405534166595161
Pedro Ruminot,Sandy,0.3405192744296072
Belén Mora,Rodrigo González,0.34026814048246906
Ernesto Belloni,Nancho Parra,0.3400937820086492
Felipe Avello,Jorge Alís,0.3395001792866241
Millenium Show,Pedro Ruminot,0.33915584019436973
Centella,Zip-Zup,0.33891304815393336
Los Locos del Humor,Sergio Freire,0.33879437255480127
Melón y Melame,Memo Bunke,0.338602343531352
Fusión Humor,Sandy,0.33857582064763153
Melón y Melame,Payahop,0.3383389243632032
Bombo Fica,Los Locos del Humor,0.3380868275644067
Arturo Ruiz-Tagle,"Daniel Muñoz ""El Carmelo""",0.3380408161958036
"Juan Luis ""Jajá"" Calderón",Los Locos del Humor,0.3378782432049773
Melón y Melame,"Paul Vásquez ""El Flaco""",0.3377673070541964
Centella,Edmundo Arrocet,0.3377063779673446
Rodrigo Villegas,Óscar Gangas,0.337658939037189
Paulo Iglesias,Sandy,0.33706788582076846
Natalia Valdebenito,Rodrigo González,0.3370187087155043
George Harris,Sergio Freire,0.33698894190307677
Jani Dueñas,Mauricio Palma,0.33683674991759543
Fusión Humor,Zip-Zup,0.33672781369933413
Dino Gordillo,Paulo Iglesias,0.33664891617496434
Melón y Melame,Álvaro Salas,0.3365814318120894
El Pampero,Fusión Humor,0.3365191291917999
Paulo Iglesias,Álvaro Salas,0.3363889900178475
Juan Pablo López,León Murillo,0.33617062798697916
Centella,Jorge Alís,0.33601184547260454
Jani Dueñas,Julio Sabala,0.3359794572151875
Arturo Ruiz-Tagle,Óscar Gangas,0.33594560779471905
Bastián Paz,Pamela Leiva,0.33579708576577727
Arturo Ruiz-Tagle,Edo Caroe,0.3357102843881706
Juan Pablo López,Los Atletas de la Risa,0.33551477424268145
Fabrizio Copano,Millenium Show,0.3354808953797186
Javiera Contador,Sandy,0.33504528222090313
Jani Dueñas,Natalia Cuevas,0.3347485707411896
Gloria Benavides,Profesor Salomón y Tutu-Tutu,0.3344225994309968
Pedro Ruminot,Stefan Kramer,0.3344094715202563
Fusión Humor,Juan Pablo López,0.3342705012383304
Diego Urrutia,Sergio Freire,0.3339594080838489
Bombo Fica,Felo,0.33386962760181527
Rudy Rey,Sandy,0.3337632337218981
Alison Mandel,"Jorge ""Chino"" Navarrete",0.33365975488942984
"Carlos ""El Mono"" Sánchez",Hugo Varela,0.3336499925074952
"Daniela ""Chiqui"" Aguayo",Dinamita Show,0.3335574260116972
Dinamita Show,Memo Bunke,0.3335460374927209
"Paul Vásquez ""El Flaco""",Paulo Iglesias,0.33326511005770937
Bombo Fica,Fusión Humor,0.33326128728639787
"Carlos ""El Mono"" Sánchez",Diego Urrutia,0.3332610778368265
Bombo Fica,Carlos García,0.333058935509873
Bombo Fica,Centella,0.3327771137417665
Rodrigo Villegas,Stefan Kramer,0.3326322267129153
Belén Mora,Jani Dueñas,0.3323718433112201
Javiera Contador,"Jorge ""Chino"" Navarrete",0.33228798679090993
Diego Urrutia,Luis Slimming,0.33200522165361424
Felo,Natalia Cuevas,0.331569612593648
Los Indolatinos,Ruperto,0.33126085099741803
Payahop,Pujillay,0.33125173207837166
"Daniel Muñoz ""El Carmelo""",Memo Bunke y Natalia Cuevas,0.3312081990761706
"Jorge ""Chino"" Navarrete",Óscar Gangas,0.33110877834497454
Fusión Humor,"Paul Vásquez ""El Flaco""",0.3309387259634146
Arturo Ruiz-Tagle,Luis Slimming,0.3305363983359217
Los Indolatinos,Óscar Gangas,0.33047473603138866
Carlos García,Felipe Avello,0.3303267787314379
Jenny Cavallo,Los Locos del Humor,0.32964911775321826
Jani Dueñas,León Murillo,0.32933465139609686
Dinamita Show,Zip-Zup,0.3291535231892587
Dino Gordillo,Fusión Humor,0.3288097514620444
Jorge Romero,Pujillay,0.3288094556073684
Edmundo Arrocet,Sandy,0.32843833862854555
Arturo Ruiz-Tagle,Javiera Contador,0.3283766844135229
Millenium Show,Piña Colada,0.3283551669342797
Los Locos del Humor,Rodrigo Villegas,0.3277808212207894
Dinamita Show,Lucho Navarro,0.32769278901859444
"Juan Luis ""Jajá"" Calderón",Sergio Freire,0.3276906962010421
Dinamita Show,Los Locos del Humor,0.3274086056746557
Fabrizio Copano,Hermógenes Conache,0.32681912687818
Bombo Fica,Mauricio Palma,0.3266088914860519
Dino Gordillo,Ernesto Belloni,0.3265186411738654
Ernesto Belloni,Juan Pablo López,0.3265141546849509
Alex Ortiz,Pujillay,0.32646890705882925
Dinamita Show,León Murillo,0.32639383991940313
Huaso Filomeno,Javiera Contador,0.32631889660465857
Carlos García,Fusión Humor,0.3262679273939691
Felo,Memo Bunke y Natalia Cuevas,0.32624011599350106
Luis Slimming,Pedro Ruminot,0.32602060274576383
Los Indolatinos,Paulo Iglesias,0.32511101981873364
Carlos García,Nancho Parra,0.3250013468748091
Natalia Valdebenito,Paulo Iglesias,0.32494452374481236
León Murillo,Los Indolatinos,0.32464507167528595
Fabrizio Copano,Gigi Martin,0.32400847093031987
"Daniela ""Chiqui"" Aguayo",Paulo Iglesias,0.3239267847399332
"Daniela ""Chiqui"" Aguayo",Jorge Alís,0.3238845134599392
Belén Mora,Dino Gordillo,0.32386722627939285
"Carlos ""El Mono"" Sánchez",El Pampero,0.3237108236576923
Dino Gordillo,Felo,0.3234514305462735
Ernesto Belloni,Ricardo Meruane,0.32318103659673275
Los Locos del Humor,Stefan Kramer,0.3230522736809816
"Daniela ""Chiqui"" Aguayo",Pedro Ruminot,0.3224086104865705
Alejandra Azcárate,Pamela Leiva,0.3220187019297463
El Pampero,Óscar Gangas,0.322004327713445
Jorge Romero,Memo Bunke y Natalia Cuevas,0.3218202206085081
"Daniela ""Chiqui"" Aguayo",León Murillo,0.321453088108741
Huaso Filomeno,Hugo Varela,0.32138632500481845
Ruperto,Sandy,0.32123556691898686
Bastián Paz,Fabrizio Copano,0.32109213205214815
Gigi Martin,"Paul Vásquez ""El Flaco""",0.32094318273107086
"Jorge ""Chino"" Navarrete",Millenium Show,0.320722747783319
Felipe Avello,Juan Pablo López,0.32035233290727083
Lucho Navarro,Paulo Iglesias,0.32010653867857236
Huaso Filomeno,Jenny Cavallo,0.31992166018604873
Alison Mandel,"Paul Vásquez ""El Flaco""",0.3198265351788594
Carlos García,Piña Colada,0.3196860389167269
Memo Bunke,Rudy Rey,0.3193214183265969
Luis Slimming,Rodrigo González,0.3190329474050648
Ernesto Belloni,Sergio Freire,0.31889121230559225
Huaso Filomeno,Payahop,0.3187332812033244
Huaso Filomeno,Paulo Iglesias,0.3186969493663115
"Daniel Muñoz ""El Carmelo""",Pujillay,0.31848514326729965
Hugo Varela,Natalia Valdebenito,0.31809419994293264
Bastián Paz,Lucho Miranda,0.31804145353460067
Mauricio Palma,Pedro Ruminot,0.3179299769316049
Diego Urrutia,Rudy Rey,0.3176055558353241
Melón y Melame,Pedro Ruminot,0.3175062756605638
Alex Ortiz,Diego Urrutia,0.31729270019474376
León Murillo,Sergio Freire,0.31722321297585554
Felo,Óscar Gangas,0.3172129577660389
"Carlos ""El Mono"" Sánchez",Piña Colada,0.3171113568601261
Jani Dueñas,Jorge Romero,0.31707309289548424
"Daniel Muñoz ""El Carmelo""",Hugo Goodman,0.31705793181033093
Jani Dueñas,Millenium Show,0.3167541211546276
