show,year,topic_id,topic_mass,total_mass,p_topic_show_year
Carlos García,2006,19,0.09224313589541122,11.77623176677364,0.007832992566915425
Carlos García,2006,20,0.06278031046076252,11.77623176677364,0.005331103506122874
Carlos García,2006,21,0.16122799431649817,11.77623176677364,0.013690966474640824
Carlos García,2006,22,0.1631295101750064,11.77623176677364,0.0138524371297848
Carlos García,2006,24,0.15141315018633744,11.77623176677364,0.012857521250010218
Carlos García,2006,27,0.0263464015224416,11.77623176677364,0.0022372522929429216
Carlos García,2006,28,0.06289051661653224,11.77623176677364,0.0053404618609814
Carlos García,2006,29,1.0,11.77623176677364,0.08491680698926769
Carlos Helo,1979,0,0.129750974037709,1.8386741917454739,0.07056768111512728
Carlos Helo,1979,1,0.043068312103984346,1.8386741917454739,0.023423569165942945
Carlos Helo,1979,4,0.05830685017844233,1.8386741917454739,0.031711355084116884
Carlos Helo,1979,5,0.28228949944465104,1.8386741917454739,0.15352883110665216
Carlos Helo,1979,7,0.03927604447438653,1.8386741917454739,0.021361068018854033
Carlos Helo,1979,9,1.0,1.8386741917454739,0.543870145395737
Carlos Helo,1979,14,0.28598251150630055,1.8386741917454739,0.1555373501135697
Centella,2015,0,0.11032569191548315,7.237955192775429,0.015242660251006367
Centella,2015,2,1.0246774422334928,7.237955192775429,0.14157001735190008
Centella,2015,3,0.09676990134818236,7.237955192775429,0.013369784527648544
Centella,2015,5,0.41122592611809844,7.237955192775429,0.05681520749514503
Centella,2015,6,0.2915288596430305,7.237955192775429,0.04027779281281269
Centella,2015,7,0.17868650295274785,7.237955192775429,0.02468742872726042
Centella,2015,9,0.4832236741799854,7.237955192775429,0.06676245725620346
Centella,2015,11,0.3720463090065384,7.237955192775429,0.0514021293441961
Centella,2015,15,0.569836884415799,7.237955192775429,0.07872898757159788
Centella,2015,16,0.038511359239742186,7.237955192775429,0.005320751263862801
Centella,2015,20,1.0,7.237955192775429,0.1381605679181533
Centella,2015,21,1.2238754378441243,7.237955192775429,0.16909132555362275
Centella,2015,22,1.0,7.237955192775429,0.1381605679181533
Centella,2015,23,0.044647152221843255,7.237955192775429,0.006168475906898104
Centella,2015,24,0.1857793247497994,7.237955192775429,0.02566737701488332
Centella,2015,26,0.20682072690656197,7.237955192775429,0.028574469086655892
Coco Legrand,1980,3,0.13247194459624442,4.63303674534472,0.028592897461767894
Coco Legrand,1980,4,0.47895758450133274,4.63303674534472,0.10337875799983452
Coco Legrand,1980,9,2.86393986131235,4.63303674534472,0.618156086111348
Coco Legrand,1980,14,1.0,4.63303674534472,0.21584115450946964
Coco Legrand,1980,19,0.13220024777308093,4.63303674534472,0.028534254105779727
Coco Legrand,1980,26,0.025467107161711928,4.63303674534472,0.005496849811800285
Coco Legrand,2000,0,2.3757952567185385,17.823955127569185,0.13329225975461415
Coco Legrand,2000,1,0.12433828124253483,17.823955127569185,0.00697590856533378
Coco Legrand,2000,2,0.04571364544060175,17.823955127569185,0.0025647307297073595
Coco Legrand,2000,3,0.28231819520442214,17.823955127569185,0.01583925639308566
Coco Legrand,2000,5,0.03169438596905533,17.823955127569185,0.0017781904039935595
