segment_idx,topic_id_matrix,topic_id_assumed,p_topic
42,29,29,0.010672193990890009
43,1,1,0.1418052304664991
43,2,2,0.02055904347870069
43,3,3,0.017849576248999462
43,4,4,0.011287127573276153
43,6,6,0.025967920926396902
43,8,8,0.024764358723809606
43,9,9,0.010205750208411916
43,10,10,0.029448445606146914
43,12,12,0.01609318237506809
43,13,13,0.041546780713363464
43,14,14,0.027941735288385713
43,15,15,0.010433549056938355
43,17,17,0.021647676073265777
43,19,19,0.01972263569024965
43,20,20,0.010704688404285314
43,21,21,0.034679278971278656
43,22,22,0.03992230929501444
43,23,23,0.011113777279568787
43,24,24,0.016810590004656095
43,25,25,0.019415038979015878
43,27,27,0.014730277052590737
