show,year,topic_id,topic_mass,total_mass,p_topic_show_year
Arturo Ruiz-Tagle,2015,3,0.3394428152678232,11.821144486030661,0.02871488591218483
Arturo Ruiz-Tagle,2015,4,0.11713148222843749,11.821144486030661,0.00990864144896077
Arturo Ruiz-Tagle,2015,5,1.248231378934393,11.821144486030661,0.1055931073687035
Arturo Ruiz-Tagle,2015,6,0.09013392499361651,11.821144486030661,0.007624805288534456
Arturo Ruiz-Tagle,2015,7,0.03713043308099372,11.821144486030661,0.003141018462710753
Arturo Ruiz-Tagle,2015,8,0.35794645828339267,11.821144486030661,0.030280186381816655
Arturo Ruiz-Tagle,2015,9,0.4314982029083378,11.821144486030661,0.03650223575375886
Arturo Ruiz-Tagle,2015,10,2.1281990345643025,11.821144486030661,0.18003324780263433
Arturo Ruiz-Tagle,2015,11,0.03868109070583751,11.821144486030661,0.003272195069736937
Arturo Ruiz-Tagle,2015,13,0.19007903936863949,11.821144486030661,0.016079580077314897
Arturo Ruiz-Tagle,2015,14,1.141543573250737,11.821144486030661,0.09656794015162638
Arturo Ruiz-Tagle,2015,15,0.09787418049097965,11.821144486030661,0.008279585839310228
Arturo Ruiz-Tagle,2015,17,0.1094120197383875,11.821144486030661,0.00925561986554537
Arturo Ruiz-Tagle,2015,18,0.05084019934781641,11.821144486030661,0.004300784869679541
Arturo Ruiz-Tagle,2015,20,0.08179260791781319,11.821144486030661,0.006919178427644594
Arturo Ruiz-Tagle,2015,21,0.07748735476970944,11.821144486030661,0.006554979076795666
Arturo Ruiz-Tagle,2015,22,0.04511471899350575,11.821144486030661,0.0038164425658462195
Arturo Ruiz-Tagle,2015,23,0.06940951231813619,11.821144486030661,0.0058716406351482404
Arturo Ruiz-Tagle,2015,24,0.023846110689826994,11.821144486030661,0.002017242130658883
Arturo Ruiz-Tagle,2015,25,0.2171392612718162,11.821144486030661,0.01836871730384609
Arturo Ruiz-Tagle,2015,26,1.0735837533332595,11.821144486030661,0.09081893505336476
Arturo Ruiz-Tagle,2015,27,1.1400782281903243,11.821144486030661,0.09644398049085542
Arturo Ruiz-Tagle,2015,28,0.07015254883502395,11.821144486030661,0.0059344971984671155
Arturo Ruiz-Tagle,2015,31,0.08990483353038965,11.821144486030661,0.0076054254845317575
Bastián Paz,2013,0,3.3524990720772663,5.960573065127907,0.5624457640979065
Bastián Paz,2013,2,0.027941168840759444,5.960573065127907,0.0046876648495810126
Bastián Paz,2013,5,0.7284535225844603,5.960573065127907,0.12221199448862533
Bastián Paz,2013,6,0.17235738149253965,5.960573065127907,0.028916243389567622
Bastián Paz,2013,9,0.04933623824933967,5.960573065127907,0.008277096465435405
Bastián Paz,2013,13,0.15189954223440538,5.960573065127907,0.02548405003590805
Bastián Paz,2013,14,0.04423163565917051,5.960573065127907,0.007420701864715981
Bastián Paz,2013,19,0.07673839496334829,5.960573065127907,0.012874331733689029
Bastián Paz,2013,22,0.04339131174940335,5.960573065127907,0.007279721475651808
Bastián Paz,2013,25,1.0897286525500027,5.960573065127907,0.18282279919114094
Bastián Paz,2013,30,0.05969077098769405,5.960573065127907,0.010014267141009059
Bastián Paz,2013,31,0.16430537373951698,5.960573065127907,0.027565365266769226
Belén Mora,2023,0,2.9280988013100457,16.217191456084738,0.1805552341932434
Belén Mora,2023,1,0.08675109082479918,16.217191456084738,0.0053493288933362075
Belén Mora,2023,4,0.06518483570516603,16.217191456084738,0.004019489803871588
Belén Mora,2023,5,0.025560738711270726,16.217191456084738,0.0015761507644827281
Belén Mora,2023,6,5.583077214827371,16.217191456084738,0.3442690573115596
Belén Mora,2023,8,0.07945461680456141,16.217191456084738,0.004899406720314066
Belén Mora,2023,9,0.09107885977850863,16.217191456084738,0.0056161919297274855
Belén Mora,2023,11,0.19771044082077766,16.217191456084738,0.012191410661714554
Belén Mora,2023,13,2.2041784791243835,16.217191456084738,0.13591616557609112
Belén Mora,2023,19,2.190652675259433,16.217191456084738,0.13508212449680942
Belén Mora,2023,20,0.01680160012589199,16.217191456084738,0.0010360363674184769
Belén Mora,2023,23,1.6454567983842239,16.217191456084738,0.10146373389251957
Belén Mora,2023,27,1.0,16.217191456084738,0.061662958269188904
Belén Mora,2023,28,0.1031853044083039,16.217191456084738,0.006362711119722797
Bombo Fica,2012,0,0.09864786110953953,16.029868238068165,0.006154003242226778
Bombo Fica,2012,2,0.482518617923432,16.029868238068165,0.030101221716690954
Bombo Fica,2012,3,0.10838332296936247,16.029868238068165,0.006761335861262466
Bombo Fica,2012,5,0.03181095211443715,16.029868238068165,0.0019844799496786655
Bombo Fica,2012,7,1.716435061100089,16.029868238068165,0.1070773031698322
Bombo Fica,2012,9,1.0294054311080703,16.029868238068165,0.06421795961263177
Bombo Fica,2012,10,1.0,16.029868238068165,0.062383544589915775
Bombo Fica,2012,11,0.23173926977648726,16.029868238068165,0.014456717069336015
Bombo Fica,2012,12,0.031602235512327645,16.029868238068165,0.0019714594682243114
Bombo Fica,2012,13,1.0,16.029868238068165,0.062383544589915775
Bombo Fica,2012,14,0.619587440885638,16.029868238068165,0.038652060745841
Bombo Fica,2012,16,0.1520642805657728,16.029868238068165,0.009486308827208351
Bombo Fica,2012,17,0.027100267481642196,16.029868238068165,0.0016906107448396704
Bombo Fica,2012,18,2.1723259060101654,16.029868238068165,0.13551739002141433
Bombo Fica,2012,20,0.030722951322812074,16.029868238068165,0.001916606603780459
Bombo Fica,2012,22,0.03614947258571355,16.029868238068165,0.002255132234952799
Bombo Fica,2012,24,0.4950227534921845,16.029868238068165,0.03088127401550258
Bombo Fica,2012,25,0.05029577635607317,16.029868238068165,0.0031376288069935223
Bombo Fica,2012,26,6.604634801935938,16.029868238068165,0.4120205296666801
Bombo Fica,2012,27,0.019698008174574153,16.029868238068165,0.001228831571291072
Bombo Fica,2012,28,0.09172382764390472,16.029868238068165,0.005722057491781279
Bombo Fica,2018,0,0.15751667215122556,8.26253911346572,0.019063954795023683
Bombo Fica,2018,1,0.09504721982128327,8.26253911346572,0.011503391211350735
Bombo Fica,2018,2,2.872175673967012,8.26253911346572,0.34761416975154
Bombo Fica,2018,3,0.09340228848023938,8.26253911346572,0.011304308179070369
Bombo Fica,2018,4,1.0,8.26253911346572,0.1210281713971276
Bombo Fica,2018,5,1.0,8.26253911346572,0.1210281713971276
Bombo Fica,2018,6,0.07930169375067515,8.26253911346572,0.009597738983339236
Bombo Fica,2018,8,0.08260577127541707,8.26253911346572,0.009997625444313098
Bombo Fica,2018,9,0.13305449452397633,8.26253911346572,0.016103342168405983
Bombo Fica,2018,11,0.11721878318281045,8.26253911346572,0.014186774982011922
Bombo Fica,2018,13,0.08454455462634514,8.26253911346572,0.010232272848011117
Bombo Fica,2018,14,0.06565250345258589,8.26253911346572,0.007945802440510076
Bombo Fica,2018,17,0.12271840332419404,8.26253911346572,0.01485238395110239
Bombo Fica,2018,24,1.0,8.26253911346572,0.1210281713971276
Bombo Fica,2018,25,0.054308558573691296,8.26253911346572,0.006572865535387654
Bombo Fica,2018,26,1.0,8.26253911346572,0.1210281713971276
Bombo Fica,2018,27,0.06245908160485515,8.26253911346572,0.007559308433779589
Bombo Fica,2018,28,0.0317555579147477,8.26253911346572,0.0038433171061174965
Bombo Fica,2018,29,0.10959999750572269,8.26253911346572,0.013264687283247364
Bombo Fica,2018,31,0.1011778593109405,8.26253911346572,0.01224537129827897
"Carlos ""El Mono"" Sánchez",2017,0,0.04627642814915147,19.074879089680984,0.002426040444690725
"Carlos ""El Mono"" Sánchez",2017,1,0.036112490704728814,19.074879089680984,0.0018931963099186688
"Carlos ""El Mono"" Sánchez",2017,4,3.5882238043692154,19.074879089680984,0.188112532063721
"Carlos ""El Mono"" Sánchez",2017,5,2.1551435529857463,19.074879089680984,0.11298334017496464
"Carlos ""El Mono"" Sánchez",2017,7,1.6021860141894335,19.074879089680984,0.08399455674957199
"Carlos ""El Mono"" Sánchez",2017,8,2.3297295079322176,19.074879089680984,0.12213600395467465
"Carlos ""El Mono"" Sánchez",2017,10,4.0355760075861395,19.074879089680984,0.21156495874038236
"Carlos ""El Mono"" Sánchez",2017,11,0.4932791106203209,19.074879089680984,0.025860143506082414
"Carlos ""El Mono"" Sánchez",2017,13,0.1986366147324109,19.074879089680984,0.010413518942820884
"Carlos ""El Mono"" Sánchez",2017,17,0.15493545754577548,19.074879089680984,0.00812248700593817
"Carlos ""El Mono"" Sánchez",2017,21,0.040103451316875434,19.074879089680984,0.002102422307807464
"Carlos ""El Mono"" Sánchez",2017,22,3.149401889529484,19.074879089680984,0.16510730551541106
"Carlos ""El Mono"" Sánchez",2017,24,0.1467756963907333,19.074879089680984,0.007694711756790907
"Carlos ""El Mono"" Sánchez",2017,28,0.04106431931233527,19.074879089680984,0.0021527957854553326
"Carlos ""El Mono"" Sánchez",2017,29,1.0574347443164138,19.074879089680984,0.05543598674176963
Carlos García,2006,1,1.3014496523898516,8.622692869127913,0.15093308693035687
Carlos García,2006,4,0.09863509380102226,8.622692869127913,0.011439012765277591
Carlos García,2006,5,0.15131196104276232,8.622692869127913,0.017548109777226217
Carlos García,2006,8,0.12577509335186327,8.622692869127913,0.014586521317740495
Carlos García,2006,9,0.08668018673562254,8.622692869127913,0.0100525657182997
Carlos García,2006,12,0.20414187379058976,8.622692869127913,0.023674955943459967
Carlos García,2006,13,0.19563423265196953,8.622692869127913,0.022688298843671524
Carlos García,2006,15,0.16493049561018674,8.622692869127913,0.019127492781366752
Carlos García,2006,16,1.0,8.622692869127913,0.11597305101522636
Carlos García,2006,18,1.116957814224654,8.622692869127913,0.1295370055709315
Carlos García,2006,20,1.0,8.622692869127913,0.11597305101522636
Carlos García,2006,22,1.0739989168267416,8.622692869127913,0.12455493117144556
Carlos García,2006,23,0.0799094624482597,8.622692869127913,0.009267344165111336
Carlos García,2006,24,1.0,8.622692869127913,0.11597305101522636
Carlos García,2006,27,0.0232680862543898,8.622692869127913,0.0026984709542070356
Carlos García,2006,29,1.0,8.622692869127913,0.11597305101522636
Carlos Helo,1979,0,0.10201868779745224,1.7626390236829095,0.0578783780608076
Carlos Helo,1979,5,0.17631967341045993,1.7626390236829095,0.10003164064872026
Carlos Helo,1979,6,0.02418734058306287,1.7626390236829095,0.013722231414419235
Carlos Helo,1979,7,0.20761625316349033,1.7626390236829095,0.11778716479888825
Carlos Helo,1979,13,0.05649206943036842,1.7626390236829095,0.0320497099356919
Carlos Helo,1979,19,0.08209001147450362,1.7626390236829095,0.046572219479733494
Carlos Helo,1979,21,0.04381271656251787,1.7626390236829095,0.024856318267012095
Carlos Helo,1979,26,1.0,1.7626390236829095,0.5673311361906482
Carlos Helo,1979,28,0.07010227126105414,1.7626390236829095,0.03977120120407888
Centella,2015,3,0.023156226999335075,7.47834602918649,0.0030964369539682904
Centella,2015,4,0.45388662234732796,7.47834602918649,0.060693450206221966
Centella,2015,5,1.1284723450575693,7.47834602918649,0.15089865334572208
Centella,2015,6,0.2099749496340036,7.47834602918649,0.02807772585201505
Centella,2015,7,0.23589499036628284,7.47834602918649,0.03154373834075501
Centella,2015,9,1.0,7.47834602918649,0.1337194074862543
Centella,2015,11,0.16535811967049074,7.47834602918649,0.022111589785379155
Centella,2015,12,1.0,7.47834602918649,0.1337194074862543
Centella,2015,14,1.0,7.47834602918649,0.1337194074862543
Centella,2015,16,1.0,7.47834602918649,0.1337194074862543
Centella,2015,17,1.0516415883922425,7.47834602918649,0.140624890087714
Centella,2015,23,0.055551091521264424,7.47834602918649,0.007428259043438163
Centella,2015,27,0.15441009519797347,7.47834602918649,0.020647626439769133
Coco Legrand,1980,7,0.08776955967212703,0.11195686834104304,0.7839586884903156
Coco Legrand,1980,17,0.024187308668916007,0.11195686834104304,0.21604131150968445
Coco Legrand,2000,0,1.0837966717476153,12.215306954917095,0.08872447297047649
Coco Legrand,2000,2,0.13588395974701734,12.215306954917095,0.01112407246486092
Coco Legrand,2000,3,1.4166200143000889,12.215306954917095,0.1159708896001053
Coco Legrand,2000,4,1.7138971509290137,12.215306954917095,0.14030733384387933
Coco Legrand,2000,5,0.1703255993142167,12.215306954917095,0.013943620077893713
Coco Legrand,2000,7,0.023682552410734165,12.215306954917095,0.0019387603191748772
Coco Legrand,2000,8,1.0220488587931722,12.215306954917095,0.08366951911771331
Coco Legrand,2000,10,1.0205861678940624,12.215306954917095,0.08354977665814942
Coco Legrand,2000,12,2.0,12.215306954917095,0.16372900062040022
Coco Legrand,2000,17,0.2553124918341124,12.215306954917095,0.020901029566951657
Coco Legrand,2000,21,1.0214815567098892,12.215306954917095,0.0836230772161404
Coco Legrand,2000,22,0.15588804406025453,12.215306954917095,0.012761696831327194
Coco Legrand,2000,23,0.07481117933502139,12.215306954917095,0.006124379813878295
Coco Legrand,2000,26,0.030757551184375908,12.215306954917095,0.002517951558474337
Coco Legrand,2000,27,2.0,12.215306954917095,0.16372900062040022
Coco Legrand,2000,28,0.03146279176088726,12.215306954917095,0.0025756857258689165
Coco Legrand,2000,30,0.05875236489663347,12.215306954917095,0.004809732994305441
Coco Legrand,2006,0,0.5915734894742775,13.064075712705774,0.04528246027378184
Coco Legrand,2006,2,0.11583823331428775,13.064075712705774,0.008866929116280805
Coco Legrand,2006,3,0.40986028394675644,13.064075712705774,0.0313730793482877
Coco Legrand,2006,4,2.3251469185176017,13.064075712705774,0.17798020844721724
Coco Legrand,2006,5,4.357127033664096,13.064075712705774,0.33351973223995246
Coco Legrand,2006,6,0.08532482191569184,13.064075712705774,0.006531255925951744
Coco Legrand,2006,7,0.023482782583698073,13.064075712705774,0.0017975081513695867
Coco Legrand,2006,8,0.10982050690146959,13.064075712705774,0.008406297492187761
Coco Legrand,2006,9,1.1733491438686294,13.064075712705774,0.08981493751811781
Coco Legrand,2006,11,0.2204882608172551,13.064075712705774,0.01687744817666772
Coco Legrand,2006,16,0.0702535555652486,13.064075712705774,0.0053776139322984666
Coco Legrand,2006,20,2.3483363262145023,13.064075712705774,0.17975525998602201
Coco Legrand,2006,21,0.09439442590806411,13.064075712705774,0.007225495931278062
Coco Legrand,2006,23,1.0,13.064075712705774,0.07654579030244187
Coco Legrand,2006,28,0.05708355235007651,13.064075712705774,0.00436950562790742
Coco Legrand,2006,29,0.0819963776641204,13.064075712705774,0.006276477530237589
Coco Legrand,2010,0,0.03317785278236447,5.682944301497838,0.005838144986502837
Coco Legrand,2010,2,0.10125892421203328,5.682944301497838,0.017818039178273265
Coco Legrand,2010,3,0.31041519694040587,5.682944301497838,0.05462224869221234
Coco Legrand,2010,4,1.1497629689452258,5.682944301497838,0.2023181836644406
Coco Legrand,2010,5,0.03182558990565241,5.682944301497838,0.005600193881411828
Coco Legrand,2010,6,0.31015023783410633,5.682944301497838,0.054575625130156714
Coco Legrand,2010,7,0.03472316644042331,5.682944301497838,0.0061100662963160515
Coco Legrand,2010,8,0.18586300835805872,5.682944301497838,0.03270540735531603
Coco Legrand,2010,9,0.03268515495541088,5.682944301497838,0.0057514473521755516
Coco Legrand,2010,12,0.05152866156988186,5.682944301497838,0.009067247334502397
Coco Legrand,2010,13,0.05294214619951072,5.682944301497838,0.009315971332950933
Coco Legrand,2010,17,1.1527251578318796,5.682944301497838,0.20283942559987064
Coco Legrand,2010,22,1.153399550732055,5.682944301497838,0.2029580952303292
Coco Legrand,2010,25,0.08248668479083017,5.682944301497838,0.014514779736463259
Coco Legrand,2010,27,1.0,5.682944301497838,0.17596512422907834
"Daniel Muñoz ""El Carmelo""",2001,0,0.31136012586762396,3.9319317158059826,0.07918757200588876
"Daniel Muñoz ""El Carmelo""",2001,1,0.2847835993295737,3.9319317158059826,0.07242841939110269
"Daniel Muñoz ""El Carmelo""",2001,3,0.11772139514229117,3.9319317158059826,0.029939837121042215
"Daniel Muñoz ""El Carmelo""",2001,4,0.05012588055765254,3.9319317158059826,0.012748410750917007
"Daniel Muñoz ""El Carmelo""",2001,5,0.07637411326851067,3.9319317158059826,0.01942406908072543
"Daniel Muñoz ""El Carmelo""",2001,9,0.11745690365250926,3.9319317158059826,0.029872569551588075
"Daniel Muñoz ""El Carmelo""",2001,11,0.0858202678076977,3.9319317158059826,0.021826489880968327
"Daniel Muñoz ""El Carmelo""",2001,12,0.36234076928363307,3.9319317158059826,0.09215337281343378
"Daniel Muñoz ""El Carmelo""",2001,13,0.06709688047440318,3.9319317158059826,0.017064609795912847
"Daniel Muñoz ""El Carmelo""",2001,15,1.0,3.9319317158059826,0.25432791621993267
"Daniel Muñoz ""El Carmelo""",2001,19,0.06482140716474803,3.9319317158059826,0.01648589341065418
"Daniel Muñoz ""El Carmelo""",2001,20,0.06037547659137531,3.9319317158059826,0.015355169152269805
"Daniel Muñoz ""El Carmelo""",2001,21,0.038932454357564414,3.9319317158059826,0.009901609990086994
"Daniel Muñoz ""El Carmelo""",2001,24,0.05478174681147554,3.9319317158059826,0.013932527513450513
"Daniel Muñoz ""El Carmelo""",2001,25,0.02845089615809146,3.9319317158059826,0.007235857134477088
"Daniel Muñoz ""El Carmelo""",2001,30,1.1496141227226313,3.9319317158059826,0.29237896428905275
"Daniel Muñoz ""El Carmelo""",2001,31,0.06187567661620131,3.9319317158059826,0.015736711898496892
"Daniel Muñoz ""El Malo""",2000,10,0.06930265823871008,1.242435648102436,0.055779676271004934
"Daniel Muñoz ""El Malo""",2000,21,1.0487927662745493,1.242435648102436,0.844142525913808
"Daniel Muñoz ""El Malo""",2000,23,0.07159807253367804,1.242435648102436,0.05762718788939236
"Daniel Muñoz ""El Malo""",2000,24,0.05274215105549841,1.242435648102436,0.042450609925794684
"Daniela ""Chiqui"" Aguayo",2017,0,0.08026875198780313,19.05373237765722,0.004212757395602336
"Daniela ""Chiqui"" Aguayo",2017,1,0.07933613050585506,19.05373237765722,0.004163810477305022
"Daniela ""Chiqui"" Aguayo",2017,2,0.1928950312888251,19.05373237765722,0.010123739930084124
"Daniela ""Chiqui"" Aguayo",2017,3,0.8655541511837728,19.05373237765722,0.04542701314513783
"Daniela ""Chiqui"" Aguayo",2017,4,0.29583727805974963,19.05373237765722,0.015526473879031399
"Daniela ""Chiqui"" Aguayo",2017,5,2.161834349539168,19.05373237765722,0.11345988841924627
"Daniela ""Chiqui"" Aguayo",2017,6,0.11774484828311431,19.05373237765722,0.00617962118651274
"Daniela ""Chiqui"" Aguayo",2017,7,0.06561681140050345,19.05373237765722,0.0034437773187917242
"Daniela ""Chiqui"" Aguayo",2017,8,6.182583084459256,19.05373237765722,0.3244814696625567
"Daniela ""Chiqui"" Aguayo",2017,9,1.1544991434727745,19.05373237765722,0.06059175811803481
"Daniela ""Chiqui"" Aguayo",2017,10,0.0758681444983164,19.05373237765722,0.003981799628259756
"Daniela ""Chiqui"" Aguayo",2017,11,0.7283327830048798,19.05373237765722,0.03822520273555102
"Daniela ""Chiqui"" Aguayo",2017,13,0.3106151821426406,19.05373237765722,0.01630206491757353
"Daniela ""Chiqui"" Aguayo",2017,16,0.030060148038042318,19.05373237765722,0.0015776514250452807
"Daniela ""Chiqui"" Aguayo",2017,17,0.258929859417644,19.05373237765722,0.013589456085846479
"Daniela ""Chiqui"" Aguayo",2017,21,1.0,19.05373237765722,0.05248315554030871
"Daniela ""Chiqui"" Aguayo",2017,23,0.054567145054892685,19.05373237765722,0.0028638559613065203
"Daniela ""Chiqui"" Aguayo",2017,25,1.1036476640158719,19.05373237765722,0.05792291201224337
"Daniela ""Chiqui"" Aguayo",2017,27,2.033396537723501,19.05373237765722,0.10671906676446771
"Daniela ""Chiqui"" Aguayo",2017,29,2.2621453335806083,19.05373237765722,0.1187245253970946
"Daniela ""Chiqui"" Aguayo",2025,2,0.19308839006961212,15.69419664595457,0.012303171320297158
"Daniela ""Chiqui"" Aguayo",2025,5,1.0768021827696248,15.69419664595457,0.06861148786785387
"Daniela ""Chiqui"" Aguayo",2025,6,3.1808871756512986,15.69419664595457,0.20267919712037144
"Daniela ""Chiqui"" Aguayo",2025,8,0.0800390152397924,15.69419664595457,0.005099911581675239
"Daniela ""Chiqui"" Aguayo",2025,9,0.22636935029234634,15.69419664595457,0.01442376155970345
"Daniela ""Chiqui"" Aguayo",2025,11,1.1463217511976578,15.69419664595457,0.07304112322902112
"Daniela ""Chiqui"" Aguayo",2025,12,0.214656710093968,15.69419664595457,0.013677457657528409
"Daniela ""Chiqui"" Aguayo",2025,13,0.16718339171941424,15.69419664595457,0.010652561293254117
"Daniela ""Chiqui"" Aguayo",2025,19,1.074459436389698,15.69419664595457,0.068462213175254
"Daniela ""Chiqui"" Aguayo",2025,23,6.242589016618861,15.69419664595457,0.3977641645154222
"Daniela ""Chiqui"" Aguayo",2025,28,2.0918002259122965,15.69419664595457,0.13328495067961899
Diego Urrutia,2023,1,1.7581656193899873,8.169771352643654,0.21520377296985957
Diego Urrutia,2023,2,1.8076740372262718,8.169771352643654,0.22126372442985534
Diego Urrutia,2023,4,1.042710374100956,8.169771352643654,0.1276303006648461
Diego Urrutia,2023,5,0.26585052562133443,8.169771352643654,0.0325407547097763
Diego Urrutia,2023,8,0.158249639560209,8.169771352643654,0.01937014302230148
Diego Urrutia,2023,9,0.03661943911275537,8.169771352643654,0.0044823089327837426
Diego Urrutia,2023,10,0.513024889743341,8.169771352643654,0.06279550156288419
Diego Urrutia,2023,11,1.0527426652427845,8.169771352643654,0.12885827764348973
Diego Urrutia,2023,13,0.04747831994537778,8.169771352643654,0.0058114625117402195
Diego Urrutia,2023,18,1.212081135065476,8.169771352643654,0.14836169615362113
Diego Urrutia,2023,23,0.058458562544497855,8.169771352643654,0.007155471067814066
Diego Urrutia,2023,25,0.06545968171903578,8.169771352643654,0.00801242518223643
Diego Urrutia,2023,27,0.08113959761603431,8.169771352643654,0.009931685247198304
Diego Urrutia,2023,29,0.07011686575559202,8.169771352643654,0.008582475901593369
Dinamita Show,1996,0,0.5857075857598417,13.28763653617308,0.04407913959456698
Dinamita Show,1996,1,0.3332126956334541,13.28763653617308,0.025076897213913513
Dinamita Show,1996,2,0.0020289552790855986,13.28763653617308,0.0001526949712661203
Dinamita Show,1996,3,0.13280760688227175,13.28763653617308,0.009994825379271034
Dinamita Show,1996,7,1.0040584637393446,13.28763653617308,0.07556336004570753
Dinamita Show,1996,8,0.13424830118443226,13.28763653617308,0.010103249048012913
Dinamita Show,1996,10,0.09765183290253784,13.28763653617308,0.007349074655729721
