segment_idx,show,year
963,Millenium Show,2001
964,Arturo Ruiz-Tagle,2002
965,Arturo Ruiz-Tagle,2002
966,Arturo Ruiz-Tagle,2002
967,Arturo Ruiz-Tagle,2002
968,Arturo Ruiz-Tagle,2002
969,Arturo Ruiz-Tagle,2002
970,Arturo Ruiz-Tagle,2002
971,Arturo Ruiz-Tagle,2002
972,Arturo Ruiz-Tagle,2002
973,Arturo Ruiz-Tagle,2002
974,Arturo Ruiz-Tagle,2002
975,Arturo Ruiz-Tagle,2002
976,Arturo Ruiz-Tagle,2002
977,Arturo Ruiz-Tagle,2002
978,Arturo Ruiz-Tagle,2002
979,Arturo Ruiz-Tagle,2002
980,Arturo Ruiz-Tagle,2002
981,Arturo Ruiz-Tagle,2002
982,Arturo Ruiz-Tagle,2002
983,Arturo Ruiz-Tagle,2002
984,Arturo Ruiz-Tagle,2002
985,Gloria Benavides,2002
986,Gloria Benavides,2002
987,Gloria Benavides,2002
988,Gloria Benavides,2002
989,Gloria Benavides,2002
990,Gloria Benavides,2002
991,Gloria Benavides,2002
992,Gloria Benavides,2002
993,Gloria Benavides,2002
994,Gloria Benavides,2002
995,Gloria Benavides,2002
996,Gloria Benavides,2002
997,Gloria Benavides,2002
998,Gloria Benavides,2002
999,Gloria Benavides,2002
1000,Gloria Benavides,2002
1001,Gloria Benavides,2002
1002,Gloria Benavides,2002
1003,Gloria Benavides,2002
1004,Gloria Benavides,2002
1005,Gloria Benavides,2002
1006,Gloria Benavides,2002
1007,Gloria Benavides,2002
1008,Gloria Benavides,2002
1009,Gloria Benavides,2002
1010,Gloria Benavides,2002
1011,Vanessa Miller,2003
1012,Vanessa Miller,2003
1013,Vanessa Miller,2003
1014,Vanessa Miller,2003
1015,Vanessa Miller,2003
1016,Vanessa Miller,2003
1017,Vanessa Miller,2003
1018,Vanessa Miller,2003
1019,Vanessa Miller,2003
1020,Natalia Cuevas,2003
1021,Natalia Cuevas,2003
1022,Natalia Cuevas,2003
1023,Natalia Cuevas,2003
1024,Natalia Cuevas,2003
1025,Natalia Cuevas,2003
1026,Natalia Cuevas,2003
1027,Sandy,2004
1028,Sandy,2004
1029,Sandy,2004
1030,Sandy,2004
1031,Sandy,2004
1032,Sandy,2004
1033,Sandy,2004
1034,Sandy,2004
1035,Sandy,2004
1036,Sandy,2004
1037,Sandy,2004
1038,Sandy,2004
1039,Sandy,2004
1040,Sandy,2004
1041,Sandy,2004
1042,Sandy,2004
1043,Sandy,2004
1044,Sandy,2004
1045,Sandy,2004
1046,Sandy,2004
1047,Sandy,2004
1048,Sandy,2004
1049,Sandy,2004
1050,Sandy,2004
1051,Palta Meléndez,2004
1052,Palta Meléndez,2004
1053,Palta Meléndez,2004
1054,Palta Meléndez,2004
1055,Palta Meléndez,2004
1056,Palta Meléndez,2004
1057,Palta Meléndez,2004
1058,Palta Meléndez,2004
1059,Palta Meléndez,2004
1060,Palta Meléndez,2004
1061,Palta Meléndez,2004
1062,Palta Meléndez,2004
1063,Palta Meléndez,2004
1064,Palta Meléndez,2004
1065,Palta Meléndez,2004
1066,Natalia Cuevas,2004
1067,Natalia Cuevas,2004
1068,Natalia Cuevas,2004
1069,Natalia Cuevas,2004
1070,Natalia Cuevas,2004
1071,Natalia Cuevas,2004
1072,Natalia Cuevas,2004
1073,Los Indolatinos,2004
1074,Los Indolatinos,2004
1075,Los Indolatinos,2004
1076,Los Indolatinos,2004
1077,Los Indolatinos,2004
1078,Los Indolatinos,2004
1079,Los Indolatinos,2004
1080,Los Indolatinos,2004
1081,Los Indolatinos,2004
1082,Los Indolatinos,2004
1083,Los Indolatinos,2004
1084,Los Indolatinos,2004
1085,Los Indolatinos,2004
1086,Los Indolatinos,2004
1087,Los Indolatinos,2004
1088,Los Indolatinos,2004
1089,Los Indolatinos,2004
1090,Los Indolatinos,2004
1091,Los Indolatinos,2004
1092,Los Indolatinos,2004
1093,Los Indolatinos,2004
1094,Los Indolatinos,2004
1095,Los Indolatinos,2004
1096,Los Indolatinos,2004
1097,Los Indolatinos,2004
1098,Los Indolatinos,2004
1099,Hugo Varela,2005
1100,Hugo Varela,2005
1101,Hugo Varela,2005
1102,Hugo Varela,2005
1103,Hugo Varela,2005
1104,Hugo Varela,2005
1105,Hugo Varela,2005
1106,Hugo Varela,2005
1107,Hugo Varela,2005
1108,Hugo Varela,2005
1109,Hugo Varela,2005
1110,Hugo Varela,2005
1111,Hugo Varela,2005
1112,Hugo Varela,2005
1113,Hugo Varela,2005
1114,Felo,2005
1115,Felo,2005
1116,Felo,2005
1117,Felo,2005
1118,Felo,2005
1119,Felo,2005
1120,Felo,2005
1121,Felo,2005
1122,Felo,2005
1123,Felo,2005
1124,Felo,2005
1125,Paulo Iglesias,2005
1126,Paulo Iglesias,2005
1127,Paulo Iglesias,2005
1128,Paulo Iglesias,2005
1129,Paulo Iglesias,2005
1130,Paulo Iglesias,2005
1131,Paulo Iglesias,2005
1132,Paulo Iglesias,2005
1133,Paulo Iglesias,2005
1134,Paulo Iglesias,2005
1135,Paulo Iglesias,2005
1136,Paulo Iglesias,2005
1137,Paulo Iglesias,2005
1138,Paulo Iglesias,2005
1139,Paulo Iglesias,2005
1140,Paulo Iglesias,2005
1141,Paulo Iglesias,2005
1142,Paulo Iglesias,2005
1143,Paulo Iglesias,2005
1144,Paulo Iglesias,2005
1145,Paulo Iglesias,2005
1146,Paulo Iglesias,2005
1147,Paulo Iglesias,2005
1148,Paulo Iglesias,2005
1149,Paulo Iglesias,2005
1150,Paulo Iglesias,2005
1151,Paulo Iglesias,2005
1152,Paulo Iglesias,2005
1153,Paulo Iglesias,2005
1154,Paulo Iglesias,2005
1155,Paulo Iglesias,2005
1156,Paulo Iglesias,2005
1157,Paulo Iglesias,2005
1158,Paulo Iglesias,2005
1159,Paulo Iglesias,2005
1160,Paulo Iglesias,2005
1161,Paulo Iglesias,2005
1162,Paulo Iglesias,2005
1163,Paulo Iglesias,2005
1164,Paulo Iglesias,2005
1165,Paulo Iglesias,2005
1166,Paulo Iglesias,2005
1167,Paulo Iglesias,2005
1168,Paulo Iglesias,2005
1169,Paulo Iglesias,2005
1170,Paulo Iglesias,2005
1171,Paulo Iglesias,2005
1172,Paulo Iglesias,2005
1173,Paulo Iglesias,2005
1174,Paulo Iglesias,2005
1175,Paulo Iglesias,2005
1176,Paulo Iglesias,2005
1177,Paulo Iglesias,2005
1178,Paulo Iglesias,2005
1179,Paulo Iglesias,2005
1180,Paulo Iglesias,2005
1181,Paulo Iglesias,2005
1182,Paulo Iglesias,2005
1183,Paulo Iglesias,2005
1184,Carlos García,2006
1185,Carlos García,2006
1186,Carlos García,2006
1187,Carlos García,2006
1188,Carlos García,2006
1189,Carlos García,2006
1190,Carlos García,2006
1191,Carlos García,2006
1192,Carlos García,2006
1193,Carlos García,2006
1194,Carlos García,2006
1195,Carlos García,2006
1196,Carlos García,2006
1197,Carlos García,2006
1198,Carlos García,2006
1199,Carlos García,2006
1200,Carlos García,2006
1201,Carlos García,2006
1202,Carlos García,2006
1203,Carlos García,2006
1204,Carlos García,2006
1205,Carlos García,2006
1206,Carlos García,2006
1207,Carlos García,2006
1208,Julio Sabala,2006
1209,Julio Sabala,2006
1210,Julio Sabala,2006
1211,Julio Sabala,2006
1212,Julio Sabala,2006
1213,Julio Sabala,2006
1214,Julio Sabala,2006
1215,Julio Sabala,2006
1216,Julio Sabala,2006
1217,Julio Sabala,2006
1218,Julio Sabala,2006
1219,Julio Sabala,2006
1220,Julio Sabala,2006
1221,Julio Sabala,2006
1222,Coco Legrand,2006
1223,Coco Legrand,2006
1224,Coco Legrand,2006
1225,Coco Legrand,2006
1226,Coco Legrand,2006
1227,Coco Legrand,2006
1228,Coco Legrand,2006
1229,Coco Legrand,2006
1230,Coco Legrand,2006
1231,Coco Legrand,2006
1232,Coco Legrand,2006
1233,Coco Legrand,2006
1234,Coco Legrand,2006
1235,Coco Legrand,2006
1236,Coco Legrand,2006
1237,Coco Legrand,2006
1238,Coco Legrand,2006
1239,Coco Legrand,2006
1240,Coco Legrand,2006
1241,Coco Legrand,2006
1242,Coco Legrand,2006
1243,Coco Legrand,2006
1244,Coco Legrand,2006
1245,Coco Legrand,2006
1246,Coco Legrand,2006
1247,Coco Legrand,2006
1248,Coco Legrand,2006
1249,Coco Legrand,2006
1250,Coco Legrand,2006
1251,Coco Legrand,2006
1252,Coco Legrand,2006
1253,Coco Legrand,2006
1254,Coco Legrand,2006
1255,Coco Legrand,2006
1256,Coco Legrand,2006
1257,Coco Legrand,2006
1258,Coco Legrand,2006
1259,Coco Legrand,2006
1260,Coco Legrand,2006
1261,Coco Legrand,2006
1262,Coco Legrand,2006
1263,Coco Legrand,2006
1264,Coco Legrand,2006
1265,Coco Legrand,2006
1266,Coco Legrand,2006
1267,Coco Legrand,2006
1268,Coco Legrand,2006
1269,Ruperto,2006
1270,Ruperto,2006
1271,Ruperto,2006
1272,Ruperto,2006
1273,Ruperto,2006
1274,Ruperto,2006
1275,Ruperto,2006
1276,Ruperto,2006
1277,Ruperto,2006
1278,Ruperto,2006
1279,Ruperto,2006
1280,Ruperto,2006
1281,Ruperto,2006
1282,Ruperto,2006
1283,Ruperto,2006
1284,Ruperto,2006
1285,Ruperto,2006
1286,Ruperto,2006
1287,Ruperto,2006
1288,Ruperto,2006
1289,Ruperto,2006
1290,Ruperto,2006
1291,Ruperto,2006
1292,Ruperto,2006
1293,Ruperto,2006
1294,Ruperto,2006
1295,Ruperto,2006
1296,Ruperto,2006
1297,Ruperto,2006
1298,Álvaro Salas,2007
1299,Álvaro Salas,2007
1300,Álvaro Salas,2007
1301,Álvaro Salas,2007
1302,Álvaro Salas,2007
1303,Álvaro Salas,2007
1304,Álvaro Salas,2007
1305,Álvaro Salas,2007
1306,Álvaro Salas,2007
1307,Álvaro Salas,2007
1308,Álvaro Salas,2007
1309,Álvaro Salas,2007
1310,Álvaro Salas,2007
1311,Álvaro Salas,2007
1312,Álvaro Salas,2007
1313,Álvaro Salas,2007
1314,Álvaro Salas,2007
1315,Álvaro Salas,2007
1316,Álvaro Salas,2007
1317,Álvaro Salas,2007
1318,Álvaro Salas,2007
1319,Álvaro Salas,2007
1320,Álvaro Salas,2007
1321,Álvaro Salas,2007
1322,Álvaro Salas,2007
1323,Álvaro Salas,2007
1324,Álvaro Salas,2007
1325,Álvaro Salas,2007
1326,Álvaro Salas,2007
1327,Álvaro Salas,2007
1328,Álvaro Salas,2007
1329,Álvaro Salas,2007
1330,Álvaro Salas,2007
1331,Álvaro Salas,2007
1332,Álvaro Salas,2007
1333,Álvaro Salas,2007
1334,Álvaro Salas,2007
1335,Álvaro Salas,2007
1336,Álvaro Salas,2007
1337,Álvaro Salas,2007
1338,Álvaro Salas,2007
1339,Álvaro Salas,2007
1340,Álvaro Salas,2007
1341,Álvaro Salas,2007
1342,Álvaro Salas,2007
1343,Álvaro Salas,2007
1344,Álvaro Salas,2007
1345,Álvaro Salas,2007
1346,Álvaro Salas,2007
1347,Álvaro Salas,2007
1348,Álvaro Salas,2007
1349,Álvaro Salas,2007
1350,Álvaro Salas,2007
1351,Álvaro Salas,2007
1352,Álvaro Salas,2007
1353,Álvaro Salas,2007
1354,Álvaro Salas,2007
1355,Álvaro Salas,2007
1356,Álvaro Salas,2007
1357,Álvaro Salas,2007
1358,Álvaro Salas,2007
1359,Álvaro Salas,2007
1360,Álvaro Salas,2007
1361,Álvaro Salas,2007
1362,Álvaro Salas,2007
1363,Álvaro Salas,2007
1364,Álvaro Salas,2007
1365,Álvaro Salas,2007
1366,Álvaro Salas,2007
1367,Álvaro Salas,2007
1368,Álvaro Salas,2007
1369,Álvaro Salas,2007
1370,Álvaro Salas,2007
1371,Álvaro Salas,2007
1372,Álvaro Salas,2007
1373,Álvaro Salas,2007
1374,Álvaro Salas,2007
1375,Álvaro Salas,2007
1376,Álvaro Salas,2007
1377,Álvaro Salas,2007
1378,Álvaro Salas,2007
1379,Álvaro Salas,2007
1380,Álvaro Salas,2007
1381,Álvaro Salas,2007
1382,Álvaro Salas,2007
1383,Álvaro Salas,2007
1384,Álvaro Salas,2007
1385,Álvaro Salas,2007
1386,Álvaro Salas,2007
1387,Álvaro Salas,2007
1388,Palta Meléndez,2007
1389,Palta Meléndez,2007
1390,Palta Meléndez,2007
1391,Palta Meléndez,2007
1392,Palta Meléndez,2007
1393,Palta Meléndez,2007
1394,Palta Meléndez,2007
1395,Palta Meléndez,2007
1396,Palta Meléndez,2007
1397,Palta Meléndez,2007
1398,Palta Meléndez,2007
1399,Palta Meléndez,2007
1400,Palta Meléndez,2007
1401,Palta Meléndez,2007
1402,Palta Meléndez,2007
1403,Palta Meléndez,2007
1404,Palta Meléndez,2007
1405,Palta Meléndez,2007
1406,Palta Meléndez,2007
1407,Palta Meléndez,2007
1408,Palta Meléndez,2007
1409,Palta Meléndez,2007
1410,Palta Meléndez,2007
1411,Palta Meléndez,2007
1412,Palta Meléndez,2007
1413,Palta Meléndez,2007
1414,Palta Meléndez,2007
1415,Palta Meléndez,2007
1416,Palta Meléndez,2007
1417,Palta Meléndez,2007
1418,Palta Meléndez,2007
1419,Palta Meléndez,2007
1420,Palta Meléndez,2007
1421,Palta Meléndez,2007
1422,Palta Meléndez,2007
1423,Palta Meléndez,2007
1424,Stefan Kramer,2008
1425,Stefan Kramer,2008
1426,Stefan Kramer,2008
1427,Stefan Kramer,2008
1428,Stefan Kramer,2008
1429,Stefan Kramer,2008
1430,Stefan Kramer,2008
1431,Stefan Kramer,2008
1432,Stefan Kramer,2008
1433,Stefan Kramer,2008
1434,Stefan Kramer,2008
1435,Stefan Kramer,2008
1436,Stefan Kramer,2008
1437,Stefan Kramer,2008
1438,Stefan Kramer,2008
1439,Stefan Kramer,2008
1440,Stefan Kramer,2008
1441,Stefan Kramer,2008
1442,Stefan Kramer,2008
1443,Stefan Kramer,2008
1444,Stefan Kramer,2008
1445,Stefan Kramer,2008
1446,Stefan Kramer,2008
1447,Stefan Kramer,2008
1448,Stefan Kramer,2008
1449,Stefan Kramer,2008
1450,Stefan Kramer,2008
1451,Stefan Kramer,2008
1452,Stefan Kramer,2008
1453,Stefan Kramer,2008
1454,Stefan Kramer,2008
1455,Stefan Kramer,2008
1456,Stefan Kramer,2008
1457,Stefan Kramer,2008
1458,Stefan Kramer,2008
1459,Stefan Kramer,2008
1460,Profesor Salomón y Tutu-Tutu,2008
1461,Profesor Salomón y Tutu-Tutu,2008
1462,Profesor Salomón y Tutu-Tutu,2008
1463,Profesor Salomón y Tutu-Tutu,2008
1464,Profesor Salomón y Tutu-Tutu,2008
1465,Profesor Salomón y Tutu-Tutu,2008
1466,Profesor Salomón y Tutu-Tutu,2008
1467,Profesor Salomón y Tutu-Tutu,2008
1468,Profesor Salomón y Tutu-Tutu,2008
1469,Profesor Salomón y Tutu-Tutu,2008
1470,Profesor Salomón y Tutu-Tutu,2008
1471,Profesor Salomón y Tutu-Tutu,2008
1472,Profesor Salomón y Tutu-Tutu,2008
1473,Profesor Salomón y Tutu-Tutu,2008
1474,Profesor Salomón y Tutu-Tutu,2008
1475,Profesor Salomón y Tutu-Tutu,2008
1476,Profesor Salomón y Tutu-Tutu,2008
1477,Profesor Salomón y Tutu-Tutu,2008
1478,Profesor Salomón y Tutu-Tutu,2008
1479,Profesor Salomón y Tutu-Tutu,2008
1480,Profesor Salomón y Tutu-Tutu,2008
1481,Profesor Salomón y Tutu-Tutu,2008
1482,Profesor Salomón y Tutu-Tutu,2008
1483,Profesor Salomón y Tutu-Tutu,2008
1484,Profesor Salomón y Tutu-Tutu,2008
1485,Profesor Salomón y Tutu-Tutu,2008
1486,Profesor Salomón y Tutu-Tutu,2008
1487,Profesor Salomón y Tutu-Tutu,2008
1488,Profesor Salomón y Tutu-Tutu,2008
1489,Profesor Salomón y Tutu-Tutu,2008
1490,Profesor Salomón y Tutu-Tutu,2008
1491,Profesor Salomón y Tutu-Tutu,2008
1492,Profesor Salomón y Tutu-Tutu,2008
1493,Profesor Salomón y Tutu-Tutu,2008
1494,Profesor Salomón y Tutu-Tutu,2008
1495,Profesor Salomón y Tutu-Tutu,2008
1496,Profesor Salomón y Tutu-Tutu,2008
1497,Profesor Salomón y Tutu-Tutu,2008
1498,Profesor Salomón y Tutu-Tutu,2008
1499,Dinamita Show,2009
1500,Dinamita Show,2009
1501,Dinamita Show,2009
1502,Dinamita Show,2009
1503,Dinamita Show,2009
1504,Dinamita Show,2009
1505,Dinamita Show,2009
1506,Dinamita Show,2009
1507,Dinamita Show,2009
1508,Dinamita Show,2009
1509,Dinamita Show,2009
1510,Dinamita Show,2009
1511,Dinamita Show,2009
1512,Dinamita Show,2009
1513,Dinamita Show,2009
1514,Dinamita Show,2009
1515,Dinamita Show,2009
1516,Dinamita Show,2009
1517,Dinamita Show,2009
1518,Dinamita Show,2009
1519,Dinamita Show,2009
1520,Dinamita Show,2009
1521,Dinamita Show,2009
1522,Dinamita Show,2009
1523,Dinamita Show,2009
1524,Dinamita Show,2009
1525,Dinamita Show,2009
1526,Dinamita Show,2009
1527,Dinamita Show,2009
1528,Dinamita Show,2009
1529,Dinamita Show,2009
1530,Dinamita Show,2009
1531,Dinamita Show,2009
1532,Dinamita Show,2009
1533,Dinamita Show,2009
1534,Dinamita Show,2009
1535,Manpoval,2009
1536,Manpoval,2009
1537,Manpoval,2009
1538,Manpoval,2009
1539,Manpoval,2009
1540,Manpoval,2009
1541,Manpoval,2009
1542,Manpoval,2009
1543,Manpoval,2009
1544,Coco Legrand,2010
1545,Coco Legrand,2010
1546,Coco Legrand,2010
1547,Coco Legrand,2010
1548,Coco Legrand,2010
1549,Coco Legrand,2010
1550,Coco Legrand,2010
1551,Coco Legrand,2010
1552,Coco Legrand,2010
1553,Coco Legrand,2010
1554,Coco Legrand,2010
1555,Coco Legrand,2010
1556,Coco Legrand,2010
1557,Coco Legrand,2010
1558,Coco Legrand,2010
1559,Coco Legrand,2010
1560,Coco Legrand,2010
1561,Coco Legrand,2010
1562,Coco Legrand,2010
1563,Coco Legrand,2010
1564,Coco Legrand,2010
1565,Coco Legrand,2010
1566,Coco Legrand,2010
1567,Coco Legrand,2010
1568,Coco Legrand,2010
1569,Coco Legrand,2010
1570,Coco Legrand,2010
1571,Coco Legrand,2010
1572,Coco Legrand,2010
1573,Coco Legrand,2010
1574,Coco Legrand,2010
1575,Coco Legrand,2010
1576,Coco Legrand,2010
1577,Coco Legrand,2010
1578,Dino Gordillo,2011
1579,Dino Gordillo,2011
1580,Dino Gordillo,2011
1581,Dino Gordillo,2011
1582,Dino Gordillo,2011
1583,Dino Gordillo,2011
1584,Dino Gordillo,2011
1585,Dino Gordillo,2011
1586,Dino Gordillo,2011
1587,Dino Gordillo,2011
1588,Dino Gordillo,2011
1589,Dino Gordillo,2011
1590,Dino Gordillo,2011
1591,Dino Gordillo,2011
1592,Dino Gordillo,2011
1593,Dino Gordillo,2011
1594,Dino Gordillo,2011
1595,Dino Gordillo,2011
1596,Dino Gordillo,2011
1597,Dino Gordillo,2011
1598,Dino Gordillo,2011
1599,Dino Gordillo,2011
1600,Dino Gordillo,2011
1601,Dino Gordillo,2011
1602,Dino Gordillo,2011
1603,Dino Gordillo,2011
1604,Dino Gordillo,2011
1605,Dino Gordillo,2011
1606,Dino Gordillo,2011
1607,Dino Gordillo,2011
1608,Dino Gordillo,2011
1609,Dino Gordillo,2011
1610,Dino Gordillo,2011
1611,Dino Gordillo,2011
1612,Dino Gordillo,2011
1613,Dino Gordillo,2011
1614,Dino Gordillo,2011
1615,Dino Gordillo,2011
1616,Dino Gordillo,2011
1617,Dino Gordillo,2011
1618,Óscar Gangas,2011
1619,Óscar Gangas,2011
1620,Óscar Gangas,2011
1621,Óscar Gangas,2011
1622,Óscar Gangas,2011
1623,Óscar Gangas,2011
1624,Óscar Gangas,2011
1625,Óscar Gangas,2011
1626,Óscar Gangas,2011
1627,Óscar Gangas,2011
1628,Óscar Gangas,2011
1629,Óscar Gangas,2011
1630,Óscar Gangas,2011
1631,Óscar Gangas,2011
1632,Óscar Gangas,2011
1633,Óscar Gangas,2011
1634,Óscar Gangas,2011
1635,Óscar Gangas,2011
1636,Ricardo Meruane,2011
1637,Ricardo Meruane,2011
1638,Ricardo Meruane,2011
1639,Ricardo Meruane,2011
1640,Ricardo Meruane,2011
1641,Ricardo Meruane,2011
1642,Ricardo Meruane,2011
1643,Ricardo Meruane,2011
1644,Ricardo Meruane,2011
1645,Ricardo Meruane,2011
1646,Ricardo Meruane,2011
1647,Ricardo Meruane,2011
1648,Ricardo Meruane,2011
1649,Dinamita Show,2012
1650,Dinamita Show,2012
1651,Dinamita Show,2012
1652,Dinamita Show,2012
1653,Dinamita Show,2012
1654,Dinamita Show,2012
1655,Dinamita Show,2012
1656,Dinamita Show,2012
1657,Dinamita Show,2012
1658,Dinamita Show,2012
1659,Dinamita Show,2012
1660,Dinamita Show,2012
1661,Dinamita Show,2012
1662,Dinamita Show,2012
1663,Dinamita Show,2012
1664,Dinamita Show,2012
1665,Dinamita Show,2012
1666,Dinamita Show,2012
1667,Dinamita Show,2012
1668,Dinamita Show,2012
1669,Dinamita Show,2012
1670,Dinamita Show,2012
1671,Dinamita Show,2012
1672,Dinamita Show,2012
1673,Dinamita Show,2012
1674,Dinamita Show,2012
1675,Dinamita Show,2012
1676,Dinamita Show,2012
1677,Dinamita Show,2012
1678,Dinamita Show,2012
1679,Dinamita Show,2012
1680,Dinamita Show,2012
1681,Dinamita Show,2012
1682,Dinamita Show,2012
1683,Dinamita Show,2012
1684,Dinamita Show,2012
1685,Dinamita Show,2012
1686,Dinamita Show,2012
1687,Dinamita Show,2012
1688,Dinamita Show,2012
1689,Dinamita Show,2012
1690,Dinamita Show,2012
1691,Dinamita Show,2012
1692,Zip-Zup,2012
1693,Zip-Zup,2012
1694,Zip-Zup,2012
1695,Zip-Zup,2012
1696,Zip-Zup,2012
1697,Zip-Zup,2012
1698,Zip-Zup,2012
1699,Zip-Zup,2012
1700,Zip-Zup,2012
1701,Zip-Zup,2012
1702,Zip-Zup,2012
1703,Zip-Zup,2012
1704,Zip-Zup,2012
1705,Zip-Zup,2012
1706,Zip-Zup,2012
1707,Zip-Zup,2012
1708,Zip-Zup,2012
1709,Zip-Zup,2012
1710,Zip-Zup,2012
1711,Zip-Zup,2012
1712,Zip-Zup,2012
1713,Zip-Zup,2012
1714,Zip-Zup,2012
1715,Zip-Zup,2012
1716,Zip-Zup,2012
1717,Zip-Zup,2012
1718,Zip-Zup,2012
1719,Zip-Zup,2012
1720,Zip-Zup,2012
1721,Zip-Zup,2012
1722,Zip-Zup,2012
1723,Zip-Zup,2012
1724,Zip-Zup,2012
1725,Zip-Zup,2012
1726,Bombo Fica,2012
1727,Bombo Fica,2012
1728,Bombo Fica,2012
1729,Bombo Fica,2012
1730,Bombo Fica,2012
1731,Bombo Fica,2012
1732,Bombo Fica,2012
1733,Bombo Fica,2012
1734,Bombo Fica,2012
1735,Bombo Fica,2012
1736,Bombo Fica,2012
1737,Bombo Fica,2012
1738,Bombo Fica,2012
1739,Bombo Fica,2012
1740,Bombo Fica,2012
1741,Bombo Fica,2012
1742,Bombo Fica,2012
1743,Bombo Fica,2012
1744,Bombo Fica,2012
1745,Bombo Fica,2012
1746,Bombo Fica,2012
1747,Bombo Fica,2012
1748,Bombo Fica,2012
1749,Bombo Fica,2012
1750,Bombo Fica,2012
1751,Bombo Fica,2012
1752,Bombo Fica,2012
1753,Bombo Fica,2012
1754,Bombo Fica,2012
1755,Bombo Fica,2012
1756,Bombo Fica,2012
1757,Bombo Fica,2012
1758,Bombo Fica,2012
1759,Bombo Fica,2012
1760,Bombo Fica,2012
1761,Bombo Fica,2012
1762,Bombo Fica,2012
1763,Bombo Fica,2012
1764,Bombo Fica,2012
1765,Bombo Fica,2012
1766,Bombo Fica,2012
1767,Bombo Fica,2012
1768,Bombo Fica,2012
1769,Bombo Fica,2012
1770,Bombo Fica,2012
1771,Bombo Fica,2012
1772,Bombo Fica,2012
1773,Bombo Fica,2012
1774,Bombo Fica,2012
1775,Bombo Fica,2012
1776,Bombo Fica,2012
1777,Bombo Fica,2012
1778,Bombo Fica,2012
1779,Bombo Fica,2012
1780,Bombo Fica,2012
1781,Bombo Fica,2012
1782,Hermógenes Conache,2013
1783,Hermógenes Conache,2013
1784,Hermógenes Conache,2013
1785,Hermógenes Conache,2013
1786,Hermógenes Conache,2013
1787,Hermógenes Conache,2013
1788,Hermógenes Conache,2013
1789,Hermógenes Conache,2013
1790,Hermógenes Conache,2013
1791,Hermógenes Conache,2013
1792,Hermógenes Conache,2013
1793,Hermógenes Conache,2013
1794,Hermógenes Conache,2013
1795,Hermógenes Conache,2013
1796,Hermógenes Conache,2013
1797,Hermógenes Conache,2013
1798,Hermógenes Conache,2013
1799,Hermógenes Conache,2013
1800,Hermógenes Conache,2013
1801,Hermógenes Conache,2013
1802,Hermógenes Conache,2013
1803,Hermógenes Conache,2013
1804,Hermógenes Conache,2013
1805,Hermógenes Conache,2013
1806,Hermógenes Conache,2013
1807,Hermógenes Conache,2013
1808,Hermógenes Conache,2013
1809,Hermógenes Conache,2013
1810,Hermógenes Conache,2013
1811,Hermógenes Conache,2013
1812,Hermógenes Conache,2013
1813,Hermógenes Conache,2013
1814,Hermógenes Conache,2013
1815,Hermógenes Conache,2013
1816,Hermógenes Conache,2013
1817,Hermógenes Conache,2013
1818,Hermógenes Conache,2013
1819,Hermógenes Conache,2013
1820,Hermógenes Conache,2013
1821,Hermógenes Conache,2013
1822,Hermógenes Conache,2013
1823,Hermógenes Conache,2013
1824,Los Atletas de la Risa,2013
1825,Los Atletas de la Risa,2013
1826,Los Atletas de la Risa,2013
1827,Los Atletas de la Risa,2013
1828,Los Atletas de la Risa,2013
1829,Los Atletas de la Risa,2013
1830,Los Atletas de la Risa,2013
1831,Los Atletas de la Risa,2013
1832,Los Atletas de la Risa,2013
1833,Los Atletas de la Risa,2013
1834,Los Atletas de la Risa,2013
1835,Los Atletas de la Risa,2013
1836,Los Atletas de la Risa,2013
1837,Los Atletas de la Risa,2013
1838,Los Atletas de la Risa,2013
1839,Los Atletas de la Risa,2013
1840,Los Atletas de la Risa,2013
1841,Los Atletas de la Risa,2013
1842,Los Atletas de la Risa,2013
1843,Los Atletas de la Risa,2013
1844,Los Atletas de la Risa,2013
1845,Los Atletas de la Risa,2013
1846,Los Atletas de la Risa,2013
1847,Los Atletas de la Risa,2013
1848,Los Atletas de la Risa,2013
1849,Los Atletas de la Risa,2013
1850,Los Atletas de la Risa,2013
1851,Los Atletas de la Risa,2013
1852,Los Atletas de la Risa,2013
1853,Los Atletas de la Risa,2013
1854,Los Atletas de la Risa,2013
1855,Los Atletas de la Risa,2013
1856,Los Atletas de la Risa,2013
1857,Los Atletas de la Risa,2013
1858,Los Atletas de la Risa,2013
1859,Los Atletas de la Risa,2013
1860,Los Atletas de la Risa,2013
1861,Los Atletas de la Risa,2013
1862,Los Atletas de la Risa,2013
1863,Los Atletas de la Risa,2013
1864,Los Atletas de la Risa,2013
1865,Los Atletas de la Risa,2013
1866,Los Atletas de la Risa,2013
1867,Los Atletas de la Risa,2013
1868,Los Atletas de la Risa,2013
1869,Los Atletas de la Risa,2013
1870,Los Atletas de la Risa,2013
1871,Nancho Parra,2013
1872,Bastián Paz,2013
1873,Bastián Paz,2013
1874,Bastián Paz,2013
1875,Bastián Paz,2013
1876,Bastián Paz,2013
1877,Bastián Paz,2013
1878,Bastián Paz,2013
1879,Bastián Paz,2013
1880,Bastián Paz,2013
1881,Bastián Paz,2013
1882,Bastián Paz,2013
1883,Bastián Paz,2013
1884,Bastián Paz,2013
1885,Bastián Paz,2013
1886,Bastián Paz,2013
1887,Bastián Paz,2013
